,post_time,title,content
3091,2016/2/1 14:18:00,【台股盤後】區間震盪 終場小漲11.75點,（中央社記者吳家豪台北2016年2月1日電）由於日本央行負利率政策與國際股市大漲等利多上週六已反映，台股今天區間震盪整理，終場拉回紅盤，收在8156.96點。<BR>台股上週六獨家開盤，持續反映日本央行負利率政策與國際股市大漲利多，但今天盤面上蘋果概念股不如先前強勢，生技、金融股也稍微回檔。<BR>台股加權指數今天收在8156.96點，上漲11.75點，漲幅0.14%，成交金額為新台幣832.32億元，電子類股漲0.25%，金融類股跌0.67%。<BR>觀察今天盤面焦點，大型電子股台積電 (2330) 上漲1.41%，收在144元，鴻海 (2317) 漲1.66%，收79.5元，股王大立光 (3008) 大跌6%，收2350元，聯發科 (2454) 跌3.45%，收210元；金融股富邦金 (2881) 漲0.52%，收38.4元，國泰金 (2882) 跌1.6%，收37元。<BR>富邦投顧指出，春節行情雖如先前預期展現，但考量長假期間國際變數、指數上檔壓力關卡，加上此波領彈類股強弱有別，抱股過年比例應酌減、標的配置需配合年後趨勢調整。
3096,2016/2/1 15:10:00,台股盤後－羊年準備收尾 小漲11點 封關前拚季線,台股今天早盤受到前波強勢類股蘋概、網通、生技回檔整理，指數開平高後隨即拉回到平盤上下震盪，加上中國公布工業PMI又微幅萎縮，使得盤中低點一度來到8110.87點，回測8100點支撐，尾盤在金融股甩尾帶動下，指數由黑翻紅，終場上漲11.75點，以8156.96點作收，成交值832.33億元。<BR>櫃檯指數則是受到生醫及觀光類股下滑拖累，指數開高走低，午盤過後翻黑，終場下跌0.72點，以124.31點作收，成交值210.25億元。<BR>台股各大類股呈現漲跌互見，其中光電股因為大立光走弱，指數下跌2.17%，生醫、電子零組件、航運、玻陶、金融、貿易百貨、汽車、電器電纜、資訊服務、觀光、化學生醫、電子通路也均收黑。至於漲幅最高的則是鋼鐵股，漲幅達1.31%，橡膠漲幅也超過1%，紡纖、油電燃氣、半導體、電腦設備、化學、食品、塑膠、水泥、建材營造、通信網路、電機機械、造紙等則收紅。<BR>蘋概股今天成為拖累大盤走勢的重災區，其中股王大立光大跌150元，跌幅達6%，以2350元作收；聯發科下跌3.4%，以210元作收：可成也下跌2.7%，收在252元；瑞儀台、台達電、日月光、F-臻鼎、宏捷科、F-譜瑞等也均收黑。<BR>網通及生技也同步走弱，智邦下跌1.05元，仲琦下跌0.7元，建漢下跌0.75元；新藥股浩鼎下跌24元，中裕下跌12元，智擎下跌6.5元。<BR>至於鴻海集團股則是力抗跌勢，鴻海上漲1.3元，以79.5元作收；F-GIS、榮創、京鼎、樺漢等也均收紅，平均漲幅在0.5%以上。<BR>而金融股今天早盤也是偏弱，類股指數一度回測900點整數大關，尾盤富邦金逆勢翻紅，小漲0.2元，國泰金、中信金、開發金、玉山金、兆豐金、新光金等跌幅也紛紛收斂，成為推升大盤指數終場得以由黑翻紅的關鍵。<BR>顧德投顧分析師顧奎國表示，由於國際油價回穩，加上日本實施負利率、美國也可能暫緩第2次升息，使得台股在國際熱錢推升下，指數依然維持小幅收紅，不過目前台股的反彈格局仍未改變，今天成交值832億元，還不足以突破反彈格局走勢，在封關之前，只要上週五台股的跳空缺口8080點不要被回補，基本上，指數仍將維持區間盤整走勢。
3223,2016/2/2 15:09:00,《集中市場》鋼鐵硬起來，三大法人買超40.98億元,美股昨夜狹盤，亞股早盤震盪偏空，台股同步開低，各大類股跌多漲少，權值股上緯 (4733) 、祥碩 (5269) 雙雙重挫，衝擊市場投資信心，8100關卡一度失守，惟盤中陸股轉強，加上股王大立光 (3008) 止跌、聯發科 (2454) 逆轉翻紅，使台股下檔出現支撐力道，終場加權指數下跌25.72點為8131.24點，守住8100點大關，成交值縮至729.86億元。今日外資買超41.967億元，投信賣超4.8032億元，自營商買超3.8191億元，三大法人買超40.98億元。<BR> 電子股方面，權值股今日漲跌互見，台積電 (2330) 、鴻海 (2317) 齊跌1%，大立光 (3008) 止跌回穩，昨日召開發說的聯發科 (2454) 去年第4季毛利率和淨利率分別跌破40%和10%雙創新低，惟逢低買盤回補積極，股價觸底翻揚。無線充電下半年發酵，相關供應鏈可望受惠，迅杰 (6243) 、聯昌 (2431) 攜手走揚。傳產股方面，水泥雙雄台泥 (1101) 、亞泥 (1102) 去年大陸營運均虧損，雙雙壓低整理。鋼鐵股因全球鋼鐵產量今年將重現成長，中鋼 (2002) 、中鴻 (2014) 同步反彈，今日宣布調漲H鋼200元的東鋼 (2006) 衝高大漲，帶動盛餘 (2029) 、新光鋼 (2031) 、允強 (2034) 、新鋼 (2032) 等聯袂走揚。金融股受到日央行實施負利率，市場憂心貨幣戰爭開打，中信金 (2891) 、開發金 (2883) 、玉山金 (2884) 、新光金 (2888) 、台新金 (2887) 等齊均跌逾1%，日盛金 (5820) 受到富邦金 (2881) 併購傳言激勵，噴出大漲半根停板。<BR> 焦點股方面，聯發科 (2454) 去年第4季毛利率和淨利率分別跌破40%和10%並改寫新低，單季每股純益2.83元、下探近15季低點，全年每股純益16.6元為近3年低檔，惟逢低買盤回補積極，股價探底回升。景碩 (3189) 去年EPS 6.51元，擬配息3.5元，股價勁揚逾2%。今國光 (6209) 布局智慧手機全塑膠鏡片市場有成，不僅打入台系品牌華碩 (2357) ，更可望拿下陸系、印度和日系品牌客戶，今日人氣火熱，一度逼近漲停。建準 (2421) 搶搭VR及無人飛機成果逐漸顯現，法人預估今年業績可望優於去年，盤中大漲逾6%創下9個月新高。潤泰新 (9945) 多角化布局收成，外資連4日買超，股價爆量強彈4%、站穩40元。傳Google Nexus機款未來從硬體到軟體都將親自操刀，宏達電 (2498) 今年拿下的兩款Nexus訂單可能成為Google委外代工的畢業作，今日相對抗跌。 <BR> 外資今日買超41.967億元，5日RSI為74.77，10日RSI為63.20，9日K值為92.41，9日D值為85.29，20日乖離率為3.31。距離封關僅剩最後1個交易日，市場觀望氣氛轉趨濃厚，台股受制金融、電子兩大主流股震盪趨疲，今日開低後維持盤面下整理。分析師表示，農曆年長假期間，全球政經變數僅油價仍不可預測，惟油價已深跌，短期再惡化空間或無多；大陸、歐洲與日本等地央行，有機會持續擴大貨幣寬鬆刺激景氣，就全球資金面來看，對台股年後走一波資金行情仍審慎樂觀，後市不必過分悲觀。短線上大盤強弱格局分明，看好績優且展望較佳的中小型個股，未來仍有持續補漲的空間。操作上，看好網通、汽車零組件及工具機等族群，中長期看好太陽能產業。 (編輯整理：龍彩霖)
3246,2016/2/2 19:15:00,外資抱股過年沒在怕！連5天加碼320億 三大法人買超40億,鉅亨網記者李宜儒 台北台股由於封關在即，加上上週單周大漲389點，因此紅包提前落袋動作明顯，追價買盤意願減緩，早盤指數開低後一度跌破8100點，儘管低接買盤將指數重新拉回到8100點之上，但缺乏再攻高意願，終場下跌25.72點，以8131.24點作收。三大法人仍維持小幅買超，外資買超41.96億元，也是連續第5天買超，累計買超金額達320億元，投信賣超4.8億元，自營商買超3.81億元，合計買超40.98億元。<BR>期貨部分，三大法人則是多空對作，外資重新加碼多單204口，淨部位淨多單小幅回升到23712口；投信加碼空單51口，淨部位淨空單為5626口；自營商也是加碼空單438口，淨部位淨空增加到570口；合計三大法人今天共加碼空單285口，淨部位淨多單為18656口。<BR>物資今天持續買超，不過觀察其買超標的，多是以中低價位的電子權值股為主，顯示外資雖然持續加碼台股，但是心態並沒有那麼積極，還是以相對具低價淨值比個股為主防衛性個股。至於股價相對高的和碩、台積電、聯詠等，雖然也持續加碼，不過買超張數則相對較少。<BR>不過金融股又重新遭到外資賣超襲擊，包括中信金、玉山金、開發金、台新金、新光金等，均是外資賣超標的，也是造成台股今天指數無法順利站回平盤的原因之一。<BR>至於股王大立光則是連2天遭外資賣超，也讓外資對於大立光的持股比重再度跌破50%，外資對於蘋概股的操盤策略，也是買低價位、調節高價位，多少都會造成指數上攻的壓力。<BR>外資集中市場買超第1名為聯電，買超張數32316張，第2名兆豐金，買超15100張，第3名群創，買超12939張，第4名中鋼，買超10026張，第5名欣興，買超9025張。6到10名依序為，國泰金，買超9012張；昱晶，買超7815張；統一，買超7806張；仁寶，買超6915張；英業達，買超5794張。<BR>外資集中市場賣超第1名友達，賣超張數39612張，第2名中信金，賣超張數25849張，第3名玉山金，賣超10981張，第4名開發金，賣超9842張，第5名台新金，賣超9370張。6到10名依序為，華亞科，賣超7269張；新光金，賣超5039張；可成，賣超2788張；元石油，賣超2287張；秋雨，賣超2100張。<BR>法人指出，台股今天雖然下跌，不過卻透露出穩中透堅的訊息，指標股聯發科開低走高終場收漲2元，顯示利空不跌，跟之前蘋果公布財報，但是蘋概股卻不跌的狀況類似，因此儘管台股距離羊年封關只剩最後1個交易日，基本上從最近一兩周的盤勢來看，外資不畏長假效應持續加碼，顯示台股築底動作明顯，只要國際股市不要再出現黑天鵝，台股要攻季線8168點及半年線8250點並非難事。
3293,2016/2/3 08:52:00,統一證券：台股籌碼面有利多方,：受前一日歐美股市回檔，昨日台股開盤下跌15點以8141點開出後，春節長假前賣單湧現，指數震盪走低，早盤一度跌破8100點，所幸下檔低接買盤進場承接，傳產權值股中鋼、統一、台塑、南亞等扮演撐盤角色，加上聯發科跌幅收斂，盤中指數往平盤靠攏，尾盤指數小跌作收。觀察盤面變化，電子類股下跌0.42%，傳產類股下跌0.03%，金融類股下跌0.64%。電子次族群以電腦週邊設備表現較佳，上漲0.83%，而半導體及其他電子下跌0.54%及1.38%表現最差。傳產族群以鋼鐵、食品、塑膠維持上漲走勢，分別上揚1.62%、0.87%、0.33%，而汽車及水泥類下跌1.28%及1.09%相對弱勢。終場加權指數下跌25點，收在8131點，成交量能為731億元。<BR>：三大法人合計買超38.96億元。其中外資買超40.6億元，投信賣超5.46億元，自營商買超3.82億元。外資買超前五大為聯電、兆豐金、群創、中鋼、欣興；賣超前五大為友達、中信金、玉山金、開發金、台新金。投信買超前五大為光寶科、揚智、世界、奇鋐、億光；賣超前五大為聯電、昱晶、台泥、兆赫、英業達。資券變化方面，融資減9.7億元，融資餘額為1339億元，融?減0.11萬張，融券餘額為49.3萬張。外資台指期部位，淨多單增加204口，淨多單部位2.3萬口，借券賣出金額27億元。<BR>：隨著農曆春節長假將至，節前觀望氣氛轉濃，昨日成交量跌破800億元，指數在8100點附近強勢整理。不過，考量目前五日、十日及月線均向上多頭排列，且年後二月份台指期結算在即，外資期貨多單達2.3萬口水準，有利指數維持盤堅格局，建議可擇優抱股過年。展望後市，觀察重點如下：第一、中華經濟研究院發布製造業採購經理人指數（PMI），受到農曆年前新增訂單與生產數量指數上升等因素，1月PMI較上個月攀升4.7來到51.3，告別6個月的緊縮態勢，首度轉為擴張，是近半年來的首見擴張，顯見台灣景氣漸露曙光。第二、根據過去經驗顯示，統計過去五年道瓊指數二月份上旬的走勢，上漲機率高達八成，故台股春節過後開紅盤上揚機率甚高。另就台股二月份預估走勢，統計台股過去十年，二月份上漲機率亦高達八成；再則，台股過去十年統計，僅有一年元月與二月份同時下跌。今年元月台股下跌，依此分析，二月份台股上揚機率相當高，有利抱股過年。第三、觀察昨日盤面狀況，年後MWC即將於2/22於西班牙巴塞隆納開展，各大廠無不緊鑼密鼓準備在 MWC展中發表旗艦機種與最新科技，盤面上無線充電族群迅杰、凌通、聯昌、致伸等表現強勢。此外，年後台股第一個交易日即是元月份營收公佈最後日，故營收創新高股為首選。以目前盤面，營收最整齊在汽車零組件個股，如同致、劍麟、皇田、和大、朋程及東陽等元月營收預估將創新高，是佈局首選。第四、就技術面觀察，台股1/29大漲175點站上8000點整數關卡，一舉扭轉先前的弱勢整理格局，但因農曆長假將至，年前獲利了結賣單出現，且上檔面臨季線及半年線反壓，最近三個交易日指數在8100點附近強勢整理，考量目前五日、十日及月線均向上多頭排列，月線將逐漸走揚，另就籌碼面觀察，外資期貨未平倉淨多單達2.3萬口，籌碼面有利多方，年後成交量若能同步放大，屆時大盤有機會挑戰越過季線及半年線反壓區。<BR>：今日為台股封關日，雖然今晨歐美股市大跌。不過，考量目前五日、十日及月線均向上多頭排列，加上年後台指期即將結算，目前外資期貨多單達2.3萬口水準，有利指數維持盤堅格局，且統計台股過去十年，二月份上揚機率亦高達八成，建議逢低布局，擇優抱股過年。在選股上以業績好、元月營收創新高及產業前景明確者為首選，如汽車零組件、塑化、紡織下游、半導體及網通股等。
3832,2016/2/15 17:54:00,台股上漲3.51點 收8066.51點,（中央社台北2016年2月15日電）加權指數今天開盤為7976.65點，盤中最高8074.80點，最低 7953.99點，收盤指數 8066.51點，上漲 3.51點，成交值為新台幣879.82億元；不含金融保險股指數 6872.30點，上漲13.56點。<BR>收盤時上漲家數 1555檔，下跌 2996檔，持平者270檔。<BR>成交量前10名個股依次為：滬深2X（00637L）、中信金 (2891) 、台積電 (2330) 、上証2X（00633L）、聯電 (2303) 、群創 (3481) 、富邦金 (2881) 、鴻海 (2317) 、華亞科 (3474) 、友達 (2409) 。<BR>成交值前10名個股依次為：台積電 (2330) 、鴻海 (2317) 、大立光 (3008) 、可成 (2474) 、富邦金 (2881) 、聯發科 (2454) 、中華電 (2412) 、上証2X（00633L）、國泰金 (2882) 、華亞科 (3474) 。<BR>市值前10名個股依次為：台積電 (2330) 、鴻海 (2317) 、中華電 (2412) 、台塑化 (6505) 、台塑 (1301) 、南亞 (1303) 、國泰金 (2882) 、台化 (1326) 、富邦金 (2881) 、台達電 (2308) 。<BR>外資賣超30.55億元、投信賣超8.08億元、自營商（自行買賣）買超4.64億元、自營商（避險）賣超2.22億元。
3899,2016/2/16 11:14:00,【台股盤中】內外受惠 台股大漲百點站上8100點,（中央社記者韋樞台北2016年2月16日電）台股農曆年後第二天交易，受惠內外佳音，加權指數盤中大漲百點，重回8100點大關。法人表示，油價反彈，美元指數走弱，原物料報價上揚，若持續如此，後市多頭可期。<BR>台股避過春節的國際股市大跌，反而迎接大漲的反彈波，年後連續兩個交易日反彈上漲，今天開盤受惠歐股普遍大漲，亞股、陸股全數翻紅，更為台股奠定大漲基礎。<BR>德意志銀行的違約疑慮上週引爆歐洲銀行股重挫、影響蔓延全球，歐洲央行(ECB)總裁德拉吉(Mario Draghi)再度出面救火重申ECB已準備好要在3月放寬貨幣政策。另外，傳產油國再度密商石油減產，予市場油價上漲很大期望。<BR>台股同時內有金融股盤中大漲3.19%，傳產的鋼鐵水泥、生技等類股撐盤；電子權值股也發揮助漲，大立光 (3008) 大漲半根漲停，股價重回2500元之上，台積電 (2330) 、聯發科 (2454) 也穩定上漲，促使台股出現久睽的百點大漲行情。<BR>統一證券表示，外在環境發展對台股有利，油價近期已由回測26美元低點大幅反彈，26美元應是上半年低點機率不低，這可由美元指數開始走弱、鐵礦砂等原物料報價跟著走揚略窺一二。若是如此，在最壞情況已逝，後市多頭可期。<BR>此外，台股類股爭相出線，包括台南地震之後，建築安全再獲重視，無論是重建、都更、強化等，對鋼鐵建材等需求增強，加上3月中鋼報價將再走揚，大陸供應側調控見效，鋼鐵股確是現階段進可攻、退可守族群，可多加留意。
3921,2016/2/16 14:40:00,台股盤後－金融蘋概雙主流領軍 指數大漲145點過季線,歐股及亞股續強，加上人民幣反彈，台股今天也在蘋概及金融2大主流族群領軍強攻下，指數走勢開高走高，開盤就順利越過8100點整數關卡，盤中最高更來到8227.19點，終場上漲145.56點，以8212.07點作收，守穩8200點大關，成交值擴大到904.78億元。<BR>櫃檯指數也延續新春紅盤漲勢，在文創、資訊服務、光電、線上遊戲等類股大漲大漲帶動下，指數漲勢更為強勁，最高來到125.58點，收復季線，終場上漲1.34點，以125.45點作收，成交值也回升到200億元以上，達237.76億元。<BR>台股各大類股漲多於跌，其中以光電類股漲勢最為強勁，漲幅達4.3%，水泥、金融、其他電子等漲幅也超過3%，橡膠、鋼鐵、電子零組件、電器電纜、化學、玻陶等漲幅也超過2%，化學生醫、紡纖、貿易百貨、生醫、航運、電機機械、半導體、建材營造、造紙、電子通路、電腦設備、塑膠、資訊服務、通信網路、汽車、食品等也收紅；僅油電燃氣及觀光下跌。<BR>金融股是今天台股大漲的關鍵指標，一反之前疲態，在富邦金及國泰金領軍反彈，金融股全數收紅，包括富邦金、台新金、國泰金、元大金、中信金、永豐金、新光金等，漲幅都超過3%。<BR>至於蘋概股則是台股大漲的另一個箭頭，在股王大立光順利收復2500元整數關卡的帶動下，包括F-譜瑞、可成、美磊、光寶科、台達電、瑞儀、精元、友達、中光電、晶技、穩懋、和碩、聯發科、健鼎、嘉聯益等，均同步大漲。<BR>鴻海集團也在母公司鴻海收復月線，包括鴻準、F-臻鼎、F-GIS等，都演出近期難得一見的漲勢。<BR>另外鋼鐵股也因為產業景氣可望續穩，今天表現續強，包括新鋼、允強、中鋼構等均亮燈漲停，其中中鋼構更是連續2天漲停，鋼鐵龍頭廠中鋼也一度站上19元。<BR>顧德投顧分析師顧奎國表示，台股今天在蘋概股及金融股的帶動下，指數開高走高，順利收復5日線及季線，接下來即將面對半年線8247點的反壓區，要順利突破，成交值是關鍵，如果成交值能維持在900億元以上，要站上半年線的難度也將會降低，若無法持續維持在900億元以上，預料大盤短線將以盤整方式緩步上攻。
3935,2016/2/16 16:25:00,台股上漲145.56點 收8212.07點,"（中央社台北2016年2月16日電）加權指數今天開盤為8,090.91點，盤中最高8,227.19點，最低8,090.91點，收盤指數8,212.07點，上漲145.56點，成交值為新台幣904.78億元；不含金融保險股指數6,982.30點，上漲110.00點。<BR>收盤時上漲家數3,408檔，下跌1,700檔，持平者257檔。<BR>成交量前10名個股依次為：滬深2X（00637L）、上証2X（00633L）、中信金 (2891) 、台積電 (2330) 、T50反1（00632R）、富邦金 (2881) 、中鋼 (2002) 、元石油（00642U）、開發金 (2883) 、國泰金 (2882) 。<BR>成交值前10名個股依次為：台積電 (2330) 、大立光 (3008) 、上証2X （00633L）、可成 (2474) 、鴻海 (2317) 、聯發科 (2454) 、富邦金 (2881) 、滬深2X（00637L）、國泰金 (2882) 、中華電 (2412) 。<BR>市值前10名個股依次為：台積電 (2330) 、鴻海 (2317) 、中華電 (2412) 、台塑化 (6505) 、台塑 (1301) 、南亞 (1303) 、國泰金 (2882) 、台化 (1326) 、富邦金 (2881) 、台達電 (2308) 。<BR>外資買超90.81億元、投信買超1.62億元、自營商（自行買賣）買超8.66億元、自營商（避險）買超10.56億元。"
4056,2016/2/17 17:13:00,台股上漲2.18點 收8214.25點,（中央社台北2016年2月17日電）加權指數今天開盤為8240.73點，盤中最高8253.80點，最低8196.13點，收盤指數8214.25點，上漲2.18點，成交值為新台幣840.66億元；不含金融保險股指數6996.13點，上漲13.83點。<BR>收盤時上漲家數 2454檔，下跌 2751檔，持平者572檔。<BR>成交量前10名個股依次為：滬深2X（00637L）、上証2X（00633L）、元石油（00642U）、日月光 (2311) 、仲琦 (2419) 、友達 (2409) 、T50反1 （00632R）、中信金 (2891) 、群創 (3481) 、台積電 (2330) 。<BR>成交值前10名個股依次為：台積電 (2330) 、大立光 (3008) 、上証2X （00633L）、鴻海 (2317) 、日月光 (2311) 、可成 (2474) 、聯發科 (2454) 、滬深2X（00637L）、富邦金 (2881) 、仲琦 (2419) 。<BR>市值前10名個股依次為：台積電 (2330) 、鴻海 (2317) 、中華電 (2412) 、台塑化 (6505) 、台塑 (1301) 、南亞 (1303) 、國泰金 (2882) 、台化 (1326) 、富邦金 (2881) 、台達電 (2308) 。<BR>外資買超22.89億元、投信買超2.39億元、自營商（自行買賣）買超7.91億元、自營商（避險）賣超9.72億元。
4166,2016/2/18 15:09:00,《集中市場》外資買超106億元，台股再創反彈高點,美股大漲作收且連3交易日收紅，激勵台股開高走高，成功跨越半年線，多方信心大增，指數一路過關斬將站上8300點，再創反彈高點。電子股漲勢猛，金融股止跌反彈，傳產股各擁題材，台股今日遍地開花，台積電 (2330) 雖因南台地震下修首季毛利率，卻不影響股價，創151元新高；大立光 (3008) 、漢微科 (3658) 、可成 (2474) 、鴻海 (2317) 等主力股向上走揚；金控大哥富邦金 (2881) 、國泰金 (2882) 攻高。週四指數最高觸及8337點，收盤大漲100.42點，為8314.67點，成交值940億元。外資今日買超106.8224億元，投信買超2.9463億元，自營商買超2.1857億元，合計買超111.9545億元。<BR> 盤面上，水泥、塑膠、電器電纜、生技、百貨貿易、油電、電子半導體等表現優於大盤。浩鼎 (4174) 新藥快解盲，股價漲停，衝上708元，重登生技股王，生技股買氣回溫，永昕 (4726) 、和康生 (1783) 、景岳 (3164) 、科懋 (6496) 皆亮紅燈。陸資參股題材使得IC設計再度成為焦點，F-矽力 (6415) 帶頭攻上漲停，創新高，龍頭聯發科 (2454) 低檔回升，漲幅達4.7%，IC設計類股表現不凡。國際油價谷底反彈，塑化股早盤聞訊走揚，台化 (1326) 、台塑化 (6505) 盤中強漲約2%，二線塑化股活蹦亂跳，台達化 (1309) 、亞聚 (1308) 、華夏 (1305) 漲幅介於1%~2%。<BR> 今日上市成交量前5大個股為：友達 (2409) 、聯電 (2303) 、中信金 (2891) 、台積電、英業達 (2356) 。成交金額前5大：台積電、大立光、聯發科 (2454) 、鴻海、可成。台積電因考量地震影響，調整首季財測，但外資分析師認為，匯率有利因素加上部分蘋果iPad Air備貨訂單，可抵消地震負面影響，台積電收漲2%，為151元。鴻海今舉行新春開工儀式，董事長郭台銘直言，今年景氣難以預測，但他相信勤能補拙，目標營收及獲利均成長，且超越2015年表現；鴻海收漲1.3%，為77.7元。<BR> 台股5日RSI為83.67，10日RSI為71.36，9日K值為90.17，9日D值為87.23，20日乖離率為4.49。週三台指期結算後，外資仍在現貨及期貨偏多操作，今日買超台股106.8224億元，推升指數量價俱揚，短多人氣快速回籠，但宜留意國際原油價格、美國後續升息步調等消息面因素。（編輯整理：張嘉倚）
4183,2016/2/18 16:57:00,台股上漲100.42點 收8314.67點,（中央社台北2016年2月18日電）加權指數今天開盤為8261.74點，盤中最高8337.97點，最低8261.74點，收盤指數8314.67點，上漲100.42點，成交值為新台幣940.48億元；不含金融保險股指數7081.93點，上漲85.80點。<BR>收盤時上漲家數3218檔，下跌 2179檔，持平424檔。<BR>成交量前10名個股依次為：滬深2X（00637L）、上証2X （00633L）、友達 (2409) 、元石油（00642U）、聯電 (2303) 、中信金 (2891) 、台積電 (2330) 、T50反1（00632R）、英業達 (2356) 、元大金 (2885) 。<BR>成交值前10名個股依次為：台積電 (2330) 、大立光 (3008) 、聯發科 (2454) 、鴻海 (2317) 、上証2X（00633L）、可成 (2474) 、滬深2X（00637L）、T50反1（00632R）、英業達 (2356) 、F-TPK (3673) 。<BR>市值前10名個股依次為：台積電 (2330) 、鴻海 (2317) 、中華電 (2412) 、台塑化 (6505) 、台塑 (1301) 、南亞 (1303) 、國泰金 (2882) 、台化 (1326) 、富邦金 (2881) 、台達電 (2308) 。<BR>外資買超106.82億元、投信買超2.94億元、自營商（自行買賣）買超4.74億元、自營商（避險）賣超2.56億元。
4302,2016/2/19 16:33:00,台股上漲10.37點 收8325.04點,（中央社台北2016年2月19日電）加權指數今天開盤為8291.83點，盤中最高8325.04點，最低8280.39點，收盤指數8325.04點，上漲10.37點，成交值為新台幣751.60億元；不含金融保險股指數7090.52點，上漲8.59點。<BR>收盤時上漲家數2176檔，下跌 2892檔，持平者584檔。<BR>成交量前10名個股依次為：滬深2X（00637L）、元石油（00642U）、上証2X（00633L）、友達 (2409) 、昱晶 (3514) 、華亞科 (3474) 、台積電 (2330) 、T50反1（00632R）、中信金 (2891) 、仲琦 (2419) 。<BR>成交值前10名個股依次為：台積電 (2330) 、大立光 (3008) 、F-TPK (3673) 、鴻海 (2317) 、上証2X（00633L）、昱晶 (3514) 、聯發科 (2454) 、可成 (2474) 、華亞科 (3474) 、智易 (3596) 。<BR>市值前10名個股依次為：台積電 (2330) 、鴻海 (2317) 、中華電 (2412) 、台塑化 (6505) 、台塑 (1301) 、南亞 (1303) 、國泰金 (2882) 、台化 (1326) 、富邦金 (2881) 、台達電 (2308) 。<BR>外資買超23.75億元、投信賣超4.15億元、自營商（自行買賣）買超3.43億元、自營商（避險）賣超10.01億元。
