gram,TF,DF,TF_IDF
四大指數全,18,18,3.821796512
股在台積電,11,11,3.895967357
交值為億元,28,28,3.677392516
股重挫台股,12,11,3.96808626
來到新台幣,17,17,3.835098074
聯發科來到,11,11,3.895967357
科來到元跌,13,11,4.034429219
元跌日月光,19,19,3.808080068
發科收在元,14,14,3.871077733
國總統川普,30,28,3.722418841
開低震盪走,17,14,4.023171502
大指數全面,16,14,3.975680688
億元周線翻,12,12,3.889516992
數開低震盪,12,12,3.889516992
發科台達電,13,13,3.881061218
大關分析師,12,12,3.889516992
金富邦金等,11,11,3.895967357
富邦上証正,40,35,3.658001071
中美晶合晶,11,11,3.895967357
多於漲其中,12,12,3.889516992
上漲類股則,11,11,3.895967357
等也均收紅,18,14,4.067947033
研究部認為,13,13,3.881061218
前個交易日,36,36,3.562399777
終場台指期,12,12,3.889516992
美國科技股,22,19,3.914479002
權值股走弱,16,16,3.847859479
點費城半導,15,15,3.859921178
股力挺多方,13,12,3.954546342
交易日外資,35,35,3.576475432
下跌點至點,16,15,3.909638148
分三大法人,12,12,3.889516992
份有限公司,15,11,4.153037568
公債殖利率,24,16,4.155272154
外資賣超股,34,34,3.590646625
證資料來源,15,15,3.859921178
國巨華新科,32,27,3.804105164
動元件族群,59,52,3.418883254
投顧董事長,13,11,4.034429219
資連續賣超,35,35,3.576475432
元件矽晶圓,25,22,3.854580712
日三大法人,30,17,4.259233584
的被動元件,16,15,3.909638148
外資自營商,60,58,3.296136747
跌被動元件,18,17,3.877780458
新科禾伸堂,17,15,3.956340063
矽晶圓族群,22,17,4.027628979
中美貿易戰,49,33,3.850649187
美中貿易戰,52,34,3.852375848
日月光投控,86,80,3.071796934
個股一覽表,26,26,3.706753112
號個股張數,52,26,4.168805363
含鉅額交易,14,14,3.871077733
四日的股票,32,32,3.619259631
三日的股票,33,33,3.604909593
二日的股票,33,33,3.604909593
為賣的股票,33,33,3.604909593
股票富邦金,14,14,3.871077733
前名金融股,30,30,3.648196304
郭妍希報導,13,13,3.881061218
電子股聯電,12,12,3.889516992
集中市場週,11,11,3.895967357
超排行前名,34,34,3.590646625
股票台積電,16,16,3.847859479
股票名稱買,19,19,3.808080068
買賣超張數,23,23,3.750777751
收盤價漲跌,21,21,3.779779763
數賣出張數,12,12,3.889516992
半連續賣超,11,11,3.895967357
元跌華新科,12,12,3.889516992
新聞來源中,16,16,3.847859479
加權股價指數,66,64,3.224705999
跌點跌幅成交,40,40,3.507102546
台積電鴻海大,21,20,3.828985962
積電鴻海大立,21,20,3.828985962
電鴻海大立光,22,21,3.812663975
鴻海大立光聯,11,11,3.895967357
海大立光聯發,11,11,3.895967357
大立光聯發科,42,41,3.507530486
國泰金富邦金,91,84,3.034788171
富邦金兆豐金,17,17,3.835098074
金兆豐金中信,12,12,3.889516992
兆豐金中信金,19,19,3.808080068
台塑南亞台化,37,37,3.548422634
新聞來源工商,45,45,3.440328309
點中央社記者,31,31,3.633690918
中央社記者鍾,38,38,3.534546304
央社記者鍾榮,38,38,3.534546304
社記者鍾榮峰,38,38,3.534546304
記者鍾榮峰台,38,38,3.534546304
者鍾榮峰台北,38,38,3.534546304
鍾榮峰台北年,38,38,3.534546304
榮峰台北年月,38,38,3.534546304
峰台北年月日,38,38,3.534546304
台北年月日電,157,157,2.409638193
法人表示台股,20,19,3.845306688
道瓊工業指數,41,39,3.550284924
點最低來到點,16,16,3.847859479
分台股加權指,16,16,3.847859479
台股加權指數,56,54,3.345874799
股加權指數來,18,18,3.821796512
加權指數來到,19,19,3.808080068
權指數來到點,19,19,3.808080068
點跌幅成交值,36,36,3.562399777
約新台幣億元,12,12,3.889516992
新台幣億元電,36,36,3.562399777
台幣億元電子,36,36,3.562399777
幣億元電子股,36,36,3.562399777
億元電子股盤,14,14,3.871077733
元電子股盤中,14,14,3.871077733
電子股盤中跌,14,14,3.871077733
子股盤中跌金,14,14,3.871077733
股盤中跌金融,14,14,3.871077733
盤中跌金融股,14,14,3.871077733
來到元跌股王,15,15,3.859921178
到元跌股王大,15,15,3.859921178
元跌股王大立,27,27,3.692059769
跌股王大立光,37,37,3.548422634
股王大立光來,12,12,3.889516992
王大立光來到,12,12,3.889516992
大立光來到元,13,13,3.881061218
金控股國泰金,23,23,3.750777751
控股國泰金富,13,13,3.881061218
股國泰金富邦,18,18,3.821796512
國泰證期顧問,23,23,3.750777751
泰證期顧問處,23,23,3.750777751
證期顧問處協,22,22,3.765339105
期顧問處協理,22,22,3.765339105
顧問處協理簡,25,25,3.721453491
問處協理簡伯,25,25,3.721453491
處協理簡伯儀,25,25,3.721453491
台股加權股價,24,24,3.736137759
股加權股價指,24,24,3.736137759
到新台幣億元,21,21,3.779779763
億元電子股跌,16,16,3.847859479
元電子股跌金,15,15,3.859921178
電子股跌金融,15,15,3.859921178
子股跌金融股,15,15,3.859921178
股王大立光終,11,11,3.895967357
王大立光終場,11,11,3.895967357
大立光終場收,12,12,3.889516992
立光終場收在,12,12,3.889516992
光終場收在元,13,13,3.881061218
終場收在元跌,31,17,4.283719004
表示台股今天,27,27,3.692059769
元大期貨台股,25,25,3.721453491
大期貨台股期,25,25,3.721453491
期貨台股期指,27,27,3.692059769
貨台股期指盤,27,27,3.692059769
台股期指盤後,19,19,3.808080068
鉅亨台北資料,25,25,3.721453491
亨台北資料中,25,25,3.721453491
台北資料中心,25,25,3.721453491
北資料中心盤,17,17,3.835098074
資料中心盤勢,17,17,3.835098074
料中心盤勢分,17,17,3.835098074
中心盤勢分析,17,17,3.835098074
期現貨逆價差,13,13,3.881061218
舊制選擇權波,14,14,3.871077733
制選擇權波動,14,14,3.871077733
選擇權波動率,19,19,3.808080068
擇權波動率指,18,18,3.821796512
權波動率指數,18,18,3.821796512
合計賣超億元,35,31,3.710563974
由台指期留倉,12,12,3.889516992
台指期留倉淨,13,13,3.881061218
指期留倉淨部,13,13,3.881061218
期留倉淨部位,13,13,3.881061218
留倉淨部位來,12,12,3.889516992
倉淨部位來看,12,12,3.889516992
淨部位來看外,11,11,3.895967357
部位來看外資,11,11,3.895967357
淨多單口至口,14,14,3.871077733
三大法人合計,62,56,3.355588267
淨多單減少口,24,18,4.033518345
多單減少口至,21,15,4.119121107
單減少口至口,21,15,4.119121107
成交金額為億,16,16,3.847859479
交金額為億元,16,16,3.847859479
大法人合計賣,22,21,3.812663975
法人合計賣超,22,21,3.812663975
人合計賣超億,17,17,3.835098074
其中外資賣超,15,15,3.859921178
中外資賣超億,15,15,3.859921178
外資賣超億元,142,108,2.8889271
賣超億元自營,181,148,2.539738303
超億元自營商,265,201,2.213750279
淨多單增加口,25,18,4.063561605
多單增加口至,18,12,4.218930287
單增加口至口,18,12,4.218930287
三大法人賣超,217,119,2.917169317
大法人賣超億,187,102,3.079710993
法人賣超億元,187,102,3.079710993
人賣超億元美,37,37,3.548422634
賣超億元美股,25,25,3.721453491
市場觀望氣氛,15,12,4.070806211
觀望氣氛濃厚,19,18,3.861587699
股王大立光股,12,11,3.96808626
終場加權指數,108,107,2.792248143
場加權指數下,69,69,3.154042569
加權指數下跌,74,74,3.100623736
權指數下跌點,73,73,3.111157323
指數下跌點為,60,60,3.255233312
數下跌點為點,60,60,3.255233312
下跌點為點成,25,25,3.721453491
跌點為點成交,25,25,3.721453491
點為點成交值,34,34,3.590646625
點成交值億元,19,19,3.808080068
今日外資賣超,78,45,3.750078398
日外資賣超億,78,45,3.750078398
資賣超億元投,101,101,2.840755093
賣超億元投信,147,147,2.478617023
超億元投信買,64,64,3.209421666
億元投信買超,64,64,3.209421666
元投信買超億,64,64,3.209421666
投信買超億元,67,67,3.175951063
信買超億元自,63,63,3.22074531
買超億元自營,84,78,3.093253212
億元自營商賣,87,87,2.96996812
元自營商賣超,87,87,2.96996812
自營商賣超億,128,98,2.978731897
營商賣超億元,127,97,2.989291893
商賣超億元三,68,68,3.16495706
賣超億元三大,68,68,3.16495706
超億元三大法,100,100,2.849633112
億元三大法人,108,108,2.779993178
元三大法人賣,86,86,2.979628845
人賣超億元電,16,16,3.847859479
賣超億元電子,22,22,3.765339105
超億元電子股,15,15,3.859921178
億元電子股方,13,13,3.881061218
元電子股方面,13,13,3.881061218
面板雙虎友達,22,21,3.812663975
板雙虎友達群,20,19,3.845306688
雙虎友達群創,20,19,3.845306688
權值股台積電,48,45,3.476672179
外資今日賣超,16,14,3.975680688
資今日賣超億,16,14,3.975680688
今日賣超億元,17,15,3.956340063
賣超億元日為,42,42,3.480077045
超億元日為日,49,49,3.388790567
億元日為日為,49,49,3.388790567
元日為日為日,50,50,3.37616236
日為日為日值,95,95,2.894806208
為日為日值為,95,95,2.894806208
日為日值為日,95,95,2.894806208
為日值為日值,95,95,2.894806208
日值為日值為,95,95,2.894806208
值為日值為日,95,95,2.894806208
為日值為日乖,95,95,2.894806208
日值為日乖離,95,95,2.894806208
值為日乖離率,95,95,2.894806208
為日乖離率為,95,95,2.894806208
日乖離率為台,41,41,3.493537219
乖離率為台股,38,38,3.534546304
離率為台股今,31,31,3.633690918
率為台股今日,30,30,3.648196304
台股今日受到,14,14,3.871077733
點分析師表示,15,15,3.859921178
編輯整理龍彩,86,86,2.979628845
輯整理龍彩霖,86,86,2.979628845
富邦金台達電,11,11,3.895967357
點成交量億元,12,12,3.889516992
超億元投信賣,126,126,2.633786973
億元投信賣超,127,127,2.626047577
元投信賣超億,127,127,2.626047577
投信賣超億元,128,128,2.618345585
信賣超億元自,128,128,2.618345585
超億元合計賣,11,11,3.895967357
億元合計賣超,13,13,3.881061218
元合計賣超億,13,13,3.881061218
國泰金中信金,18,17,3.877780458
台積電大立光,76,66,3.256280884
合併營收億元,18,16,3.93715939
元三大法人合,11,11,3.895967357
賣超億元台股,16,14,3.975680688
表示台股短線,13,12,3.954546342
跌金融股跌主,16,16,3.847859479
金融股跌主要,16,16,3.847859479
融股跌主要電,14,14,3.871077733
股跌主要電子,14,14,3.871077733
盤中來到元跌,20,12,4.304528663
台股今天早盤,11,11,3.895967357
聯發科大立光,21,21,3.779779763
場加權指數上,25,25,3.721453491
加權指數上漲,25,25,3.721453491
權指數上漲點,25,25,3.721453491
指數上漲點為,22,22,3.765339105
數上漲點為點,22,22,3.765339105
上漲點為點成,16,16,3.847859479
漲點為點成交,16,16,3.847859479
成交值縮為億,12,12,3.889516992
交值縮為億元,12,12,3.889516992
為億元今日外,24,24,3.736137759
億元今日外資,53,53,3.338877503
元今日外資賣,22,21,3.812663975
億元自營商買,46,46,3.42728852
元自營商買超,46,46,3.42728852
自營商買超億,52,52,3.351206888
營商買超億元,52,52,3.351206888
商買超億元三,32,32,3.619259631
買超億元三大,32,32,3.619259631
今日漲跌互見,11,11,3.895967357
權值股大立光,11,11,3.895967357
大立光台積電,34,31,3.69220253
台積電聯發科,37,33,3.676030887
分析師表示台,42,42,3.480077045
析師表示台股,40,40,3.507102546
中央社記者江,11,11,3.895967357
央社記者江明,11,11,3.895967357
社記者江明晏,11,11,3.895967357
記者江明晏台,11,11,3.895967357
者江明晏台北,11,11,3.895967357
江明晏台北年,11,11,3.895967357
明晏台北年月,11,11,3.895967357
晏台北年月日,11,11,3.895967357
北年月日電台,31,31,3.633690918
年月日電台股,24,24,3.736137759
美股三大指數,25,24,3.76396601
股加權指數今,12,12,3.889516992
加權指數今天,71,71,3.132447609
收在點下跌點,21,21,3.779779763
在點下跌點跌,19,19,3.808080068
點下跌點跌幅,29,29,3.66276705
下跌點跌幅成,29,29,3.66276705
為新台幣億元,67,67,3.175951063
富邦金國泰金,47,45,3.464816277
協理簡伯儀表,13,13,3.881061218
理簡伯儀表示,13,13,3.881061218
聞來源工商時,35,35,3.576475432
來源工商時報,35,35,3.576475432
源工商時報記,17,17,3.835098074
工商時報記者,17,17,3.835098074
新聞記者陳苓,12,12,3.889516992
聞記者陳苓報,12,12,3.889516992
記者陳苓報導,12,12,3.889516992
編者按本文僅,40,40,3.507102546
者按本文僅供,40,40,3.507102546
按本文僅供參,40,40,3.507102546
本文僅供參考,40,40,3.507102546
文僅供參考之,40,40,3.507102546
僅供參考之用,40,40,3.507102546
供參考之用並,40,40,3.507102546
參考之用並不,40,40,3.507102546
考之用並不構,40,40,3.507102546
之用並不構成,40,40,3.507102546
用並不構成要,40,40,3.507102546
並不構成要約,40,40,3.507102546
不構成要約招,40,40,3.507102546
構成要約招攬,40,40,3.507102546
成要約招攬或,40,40,3.507102546
要約招攬或邀,40,40,3.507102546
約招攬或邀請,40,40,3.507102546
招攬或邀請誘,40,40,3.507102546
攬或邀請誘使,40,40,3.507102546
或邀請誘使任,40,40,3.507102546
邀請誘使任何,40,40,3.507102546
請誘使任何不,40,40,3.507102546
誘使任何不論,40,40,3.507102546
使任何不論種,40,40,3.507102546
任何不論種類,40,40,3.507102546
何不論種類或,40,40,3.507102546
不論種類或形,40,40,3.507102546
論種類或形式,40,40,3.507102546
種類或形式之,40,40,3.507102546
類或形式之申,40,40,3.507102546
或形式之申述,40,40,3.507102546
形式之申述或,40,40,3.507102546
式之申述或訂,40,40,3.507102546
之申述或訂立,40,40,3.507102546
申述或訂立任,40,40,3.507102546
述或訂立任何,40,40,3.507102546
或訂立任何建,40,40,3.507102546
訂立任何建議,40,40,3.507102546
立任何建議及,40,40,3.507102546
任何建議及推,40,40,3.507102546
何建議及推薦,40,40,3.507102546
建議及推薦讀,40,40,3.507102546
議及推薦讀者,40,40,3.507102546
及推薦讀者務,40,40,3.507102546
推薦讀者務請,40,40,3.507102546
薦讀者務請運,40,40,3.507102546
讀者務請運用,40,40,3.507102546
者務請運用個,40,40,3.507102546
務請運用個人,40,40,3.507102546
請運用個人獨,40,40,3.507102546
運用個人獨立,40,40,3.507102546
用個人獨立思,40,40,3.507102546
個人獨立思考,40,40,3.507102546
人獨立思考能,40,40,3.507102546
獨立思考能力,40,40,3.507102546
立思考能力自,40,40,3.507102546
思考能力自行,40,40,3.507102546
考能力自行作,40,40,3.507102546
能力自行作出,40,40,3.507102546
力自行作出投,40,40,3.507102546
自行作出投資,40,40,3.507102546
行作出投資決,40,40,3.507102546
作出投資決定,40,40,3.507102546
出投資決定如,40,40,3.507102546
投資決定如因,40,40,3.507102546
資決定如因相,40,40,3.507102546
決定如因相關,40,40,3.507102546
定如因相關建,40,40,3.507102546
如因相關建議,40,40,3.507102546
因相關建議招,40,40,3.507102546
相關建議招致,40,40,3.507102546
關建議招致損,40,40,3.507102546
建議招致損失,40,40,3.507102546
議招致損失概,40,40,3.507102546
招致損失概與,40,40,3.507102546
致損失概與精,40,40,3.507102546
損失概與精實,40,40,3.507102546
失概與精實財,40,40,3.507102546
概與精實財經,40,40,3.507102546
與精實財經媒,40,40,3.507102546
精實財經媒體,40,40,3.507102546
實財經媒體編,40,40,3.507102546
財經媒體編者,40,40,3.507102546
經媒體編者及,40,40,3.507102546
媒體編者及作,40,40,3.507102546
體編者及作者,40,40,3.507102546
編者及作者無,40,40,3.507102546
者及作者無涉,40,40,3.507102546
設計龍頭聯發,12,12,3.889516992
計龍頭聯發科,12,12,3.889516992
點開盤日出刊,12,12,3.889516992
大法人合計億,21,21,3.779779763
法人合計億外,18,18,3.821796512
人合計億外資,18,18,3.821796512
合計億外資億,18,18,3.821796512
計億外資億投,18,18,3.821796512
億外資億投信,18,18,3.821796512
外資億投信億,34,34,3.590646625
以上內容由奇,38,38,3.534546304
上內容由奇摩,38,38,3.534546304
內容由奇摩股,38,38,3.534546304
容由奇摩股市,38,38,3.534546304
由奇摩股市與,38,38,3.534546304
奇摩股市與理,38,38,3.534546304
摩股市與理財,38,38,3.534546304
股市與理財寶,38,38,3.534546304
市與理財寶聯,38,38,3.534546304
與理財寶聯合,38,38,3.534546304
理財寶聯合提,38,38,3.534546304
財寶聯合提供,38,38,3.534546304
台股下跌點收,44,44,3.453472736
股下跌點收點,44,44,3.453472736
下跌點收點中,39,39,3.520772523
跌點收點中央,58,58,3.278668343
點收點中央社,58,58,3.278668343
收點中央社台,48,48,3.40152041
點中央社台北,54,54,3.326645532
中央社台北年,65,65,3.198182199
央社台北年月,65,65,3.198182199
社台北年月日,65,65,3.198182199
北年月日電加,48,48,3.40152041
年月日電加權,58,58,3.278668343
月日電加權指,58,58,3.278668343
日電加權指數,58,58,3.278668343
電加權指數今,58,58,3.278668343
權指數今天開,63,63,3.22074531
指數今天開盤,63,63,3.22074531
數今天開盤為,63,63,3.22074531
今天開盤為點,63,63,3.22074531
天開盤為點盤,63,63,3.22074531
開盤為點盤中,63,63,3.22074531
盤為點盤中最,63,63,3.22074531
為點盤中最高,63,63,3.22074531
點盤中最高點,64,64,3.209421666
盤中最高點最,67,65,3.213146294
中最高點最低,67,65,3.213146294
最高點最低點,67,65,3.213146294
高點最低點收,63,63,3.22074531
點最低點收盤,63,63,3.22074531
最低點收盤指,63,63,3.22074531
低點收盤指數,63,63,3.22074531
點收盤指數點,63,63,3.22074531
收盤指數點下,63,63,3.22074531
盤指數點下跌,63,63,3.22074531
指數點下跌點,125,63,3.563110034
數點下跌點成,63,63,3.22074531
點下跌點成交,68,68,3.16495706
下跌點成交值,67,67,3.175951063
跌點成交值為,63,63,3.22074531
點成交值為新,63,63,3.22074531
成交值為新台,63,63,3.22074531
交值為新台幣,63,63,3.22074531
值為新台幣億,63,63,3.22074531
新台幣億元不,63,63,3.22074531
台幣億元不含,63,63,3.22074531
幣億元不含金,63,63,3.22074531
億元不含金融,63,63,3.22074531
元不含金融保,63,63,3.22074531
不含金融保險,63,63,3.22074531
含金融保險股,63,63,3.22074531
金融保險股指,63,63,3.22074531
融保險股指數,63,63,3.22074531
保險股指數點,63,63,3.22074531
險股指數點下,62,62,3.232154328
股指數點下跌,62,62,3.232154328
數點下跌點收,62,62,3.232154328
點下跌點收盤,62,62,3.232154328
下跌點收盤時,62,62,3.232154328
跌點收盤時上,62,62,3.232154328
點收盤時上漲,63,63,3.22074531
收盤時上漲家,63,63,3.22074531
盤時上漲家數,63,63,3.22074531
時上漲家數檔,63,63,3.22074531
上漲家數檔下,63,63,3.22074531
漲家數檔下跌,63,63,3.22074531
家數檔下跌檔,63,63,3.22074531
數檔下跌檔持,63,63,3.22074531
檔下跌檔持平,63,63,3.22074531
下跌檔持平者,63,63,3.22074531
跌檔持平者檔,63,63,3.22074531
檔持平者檔成,63,63,3.22074531
持平者檔成交,63,63,3.22074531
平者檔成交量,63,63,3.22074531
者檔成交量前,63,63,3.22074531
檔成交量前名,63,63,3.22074531
成交量前名個,63,63,3.22074531
交量前名個股,63,63,3.22074531
量前名個股依,63,63,3.22074531
前名個股依次,189,63,3.769691041
名個股依次為,189,63,3.769691041
個股依次為滬,15,15,3.859921178
股依次為滬深,15,15,3.859921178
成交值前名個,63,63,3.22074531
交值前名個股,63,63,3.22074531
值前名個股依,126,63,3.567091505
聯發科台積電,15,15,3.859921178
市值前名個股,63,63,3.22074531
個股依次為台,115,63,3.521446584
股依次為台積,114,63,3.517082609
依次為台積電,114,63,3.517082609
次為台積電鴻,85,63,3.370405315
為台積電鴻海,85,63,3.370405315
台積電鴻海中,34,33,3.623467192
積電鴻海中華,30,30,3.648196304
電鴻海中華電,30,30,3.648196304
鴻海中華電台,24,24,3.736137759
海中華電台塑,24,24,3.736137759
中華電台塑化,24,24,3.736137759
華電台塑化台,20,20,3.794048035
電台塑化台塑,19,19,3.808080068
台塑化台塑南,15,15,3.859921178
塑化台塑南亞,15,15,3.859921178
國泰金台化富,11,11,3.895967357
泰金台化富邦,11,11,3.895967357
金台化富邦金,11,11,3.895967357
金台達電外資,13,13,3.881061218
外資買超億元,40,37,3.595203788
資買超億元投,37,37,3.548422634
買超億元投信,44,44,3.453472736
億元自營商自,64,64,3.209421666
元自營商自行,64,64,3.209421666
自營商自行買,81,81,3.028875024
營商自行買賣,81,81,3.028875024
商自行買賣買,24,24,3.736137759
自行買賣買超,24,24,3.736137759
行買賣買超億,21,21,3.779779763
買賣買超億元,21,21,3.779779763
賣買超億元自,21,21,3.779779763
億元自營商避,64,64,3.209421666
元自營商避險,64,64,3.209421666
自營商避險買,23,23,3.750777751
營商避險買超,23,23,3.750777751
商避險買超億,23,23,3.750777751
避險買超億元,23,23,3.750777751
三大法人同步,30,18,4.197742557
大法人同步賣,27,15,4.312720088
法人同步賣超,27,15,4.312720088
人同步賣超億,21,11,4.431920735
同步賣超億元,21,11,4.431920735
泰金富邦金中,20,20,3.794048035
金富邦金中信,13,13,3.881061218
富邦金中信金,22,22,3.765339105
布局編輯整理,16,16,3.847859479
局編輯整理龍,16,16,3.847859479
商自行買賣賣,42,42,3.480077045
自行買賣賣超,42,42,3.480077045
行買賣賣超億,42,42,3.480077045
買賣賣超億元,42,42,3.480077045
賣賣超億元自,42,42,3.480077045
自營商避險賣,41,41,3.493537219
營商避險賣超,37,37,3.548422634
商避險賣超億,36,36,3.562399777
避險賣超億元,36,36,3.562399777
方面三大法人,12,12,3.889516992
漲跌互見台股,11,11,3.895967357
權值股漲跌互,18,18,3.821796512
值股漲跌互見,18,18,3.821796512
中央社記者張,12,12,3.889516992
央社記者張建,11,11,3.895967357
社記者張建中,11,11,3.895967357
聯發科日月光,36,34,3.625856366
下跌點以點作,57,46,3.547141292
跌點以點作收,72,55,3.455986556
富邦金聯發科,16,16,3.847859479
台股跌點收點,19,19,3.808080068
股跌點收點中,19,19,3.808080068
金成交值前名,11,11,3.895967357
台積電鴻海台,47,46,3.439310254
積電鴻海台塑,46,45,3.45270539
電鴻海台塑化,41,41,3.493537219
鴻海台塑化中,39,39,3.520772523
海台塑化中華,39,39,3.520772523
台塑化中華電,41,41,3.493537219
塑化中華電南,11,11,3.895967357
化中華電南亞,11,11,3.895967357
中華電南亞台,11,11,3.895967357
華電南亞台塑,11,11,3.895967357
北年月日電美,35,35,3.576475432
指數來到點下,17,17,3.835098074
數來到點下跌,13,13,3.881061218
來到點下跌點,13,13,3.881061218
跌幅成交值新,15,15,3.859921178
幅成交值新台,16,16,3.847859479
成交值新台幣,33,33,3.604909593
交值新台幣億,33,33,3.604909593
值新台幣億元,33,33,3.604909593
主要電子權值,31,30,3.669169002
要電子權值股,31,30,3.669169002
電子權值股漲,11,11,3.895967357
台積電終場收,12,12,3.889516992
收在元跌聯發,12,12,3.889516992
在元跌聯發科,12,12,3.889516992
元跌聯發科收,13,13,3.881061218
國泰金收在元,15,15,3.859921178
富邦金收在元,12,12,3.889516992
元跌中信金收,11,11,3.895967357
美股四大指數,50,48,3.42401177
積電大立光鴻,15,14,3.925123887
電大立光鴻海,15,14,3.925123887
點終場加權指,12,12,3.889516992
塑南亞台化台,11,11,3.895967357
南亞台化台塑,14,14,3.871077733
亞台化台塑化,11,11,3.895967357
日乖離率為受,19,19,3.808080068
族群編輯整理,17,17,3.835098074
群編輯整理龍,15,15,3.859921178
超億元根據台,13,13,3.881061218
億元根據台灣,13,13,3.881061218
元根據台灣證,13,13,3.881061218
根據台灣證券,13,13,3.881061218
據台灣證券交,13,13,3.881061218
台灣證券交易,15,15,3.859921178
灣證券交易所,15,15,3.859921178
證券交易所統,14,14,3.871077733
券交易所統計,14,14,3.871077733
交易所統計上,14,14,3.871077733
易所統計上周,14,14,3.871077733
所統計上周上,14,14,3.871077733
統計上周上市,14,14,3.871077733
計上周上市公,14,14,3.871077733
上周上市公司,14,14,3.871077733
周上市公司市,14,14,3.871077733
上市公司市值,14,14,3.871077733
市公司市值約,14,14,3.871077733
公司市值約新,14,14,3.871077733
司市值約新台,14,14,3.871077733
市值約新台幣,14,14,3.871077733
值約新台幣兆,14,14,3.871077733
約新台幣兆元,16,16,3.847859479
億元證交所表,14,14,3.871077733
元證交所表示,14,14,3.871077733
證交所表示上,14,14,3.871077733
交所表示上周,14,14,3.871077733
所表示上周加,14,14,3.871077733
表示上周加權,14,14,3.871077733
示上周加權股,14,14,3.871077733
上周加權股價,14,14,3.871077733
周加權股價指,14,14,3.871077733
股價指數下跌,17,11,4.256778352
價指數下跌點,17,11,4.256778352
指數下跌點跌,50,15,4.787396409
數下跌點跌幅,50,15,4.787396409
幅約為台灣指,14,14,3.871077733
約為台灣指數,14,14,3.871077733
幅約為寶島股,14,14,3.871077733
約為寶島股價,14,14,3.871077733
為寶島股價指,14,14,3.871077733
寶島股價指數,14,14,3.871077733
幅約為產業別,14,14,3.871077733
約為產業別指,14,14,3.871077733
為產業別指數,14,14,3.871077733
產業別指數方,14,14,3.871077733
業別指數方面,14,14,3.871077733
別指數方面漲,14,14,3.871077733
指數方面漲幅,14,14,3.871077733
數方面漲幅以,14,14,3.871077733
類指數上漲為,14,14,3.871077733
指數上漲為最,14,14,3.871077733
數上漲為最大,14,14,3.871077733
上漲為最大跌,14,14,3.871077733
漲為最大跌幅,14,14,3.871077733
為最大跌幅以,14,14,3.871077733
類指數下跌為,14,14,3.871077733
指數下跌為最,14,14,3.871077733
數下跌為最大,14,14,3.871077733
下跌為最大未,14,14,3.871077733
跌為最大未含,14,14,3.871077733
為最大未含金,14,14,3.871077733
最大未含金融,14,14,3.871077733
大未含金融類,14,14,3.871077733
未含金融類指,14,14,3.871077733
含金融類指數,14,14,3.871077733
幅約為未含電,14,14,3.871077733
約為未含電子,14,14,3.871077733
為未含電子類,14,14,3.871077733
未含電子類指,14,14,3.871077733
含電子類指數,14,14,3.871077733
幅約為未含金,14,14,3.871077733
約為未含金融,14,14,3.871077733
為未含金融電,14,14,3.871077733
未含金融電子,14,14,3.871077733
含金融電子類,14,14,3.871077733
金融電子類指,14,14,3.871077733
融電子類指數,14,14,3.871077733
幅約為證交所,14,14,3.871077733
約為證交所指,14,14,3.871077733
為證交所指出,14,14,3.871077733
證交所指出上,14,14,3.871077733
交所指出上周,14,14,3.871077733
所指出上周集,14,14,3.871077733
指出上周集中,14,14,3.871077733
出上周集中交,14,14,3.871077733
上周集中交易,14,14,3.871077733
周集中交易市,14,14,3.871077733
集中交易市場,20,20,3.794048035
中交易市場總,14,14,3.871077733
交易市場總成,14,14,3.871077733
易市場總成交,14,14,3.871077733
市場總成交金,28,14,4.414060487
場總成交金額,28,14,4.414060487
總成交金額億,15,14,3.925123887
成交金額億元,39,20,4.27227094
交金額億元全,14,14,3.871077733
金額億元全體,14,14,3.871077733
額億元全體上,14,14,3.871077733
億元全體上市,14,14,3.871077733
元全體上市股,14,14,3.871077733
全體上市股票,14,14,3.871077733
體上市股票成,14,14,3.871077733
上市股票成交,28,14,4.414060487
市股票成交金,28,14,4.414060487
股票成交金額,28,14,4.414060487
億元股票成交,27,14,4.385571583
元股票成交量,28,14,4.414060487
各產業上市股,14,14,3.871077733
產業上市股票,14,14,3.871077733
業上市股票成,14,14,3.871077733
票成交金額前,14,14,3.871077733
成交金額前名,14,14,3.871077733
交金額前名及,14,14,3.871077733
金額前名及占,14,14,3.871077733
額前名及占比,14,14,3.871077733
前名及占比分,14,14,3.871077733
名及占比分別,14,14,3.871077733
及占比分別為,14,14,3.871077733
占比分別為半,14,14,3.871077733
比分別為半導,14,14,3.871077733
分別為半導體,14,14,3.871077733
別為半導體類,14,14,3.871077733
為半導體類億,14,14,3.871077733
半導體類億元,14,14,3.871077733
導體類億元占,14,14,3.871077733
類億元占光電,11,11,3.895967357
億元占光電類,11,11,3.895967357
元占光電類億,11,11,3.895967357
占光電類億元,11,11,3.895967357
光電類億元占,11,11,3.895967357
類億元占成交,14,14,3.871077733
億元占成交量,14,14,3.871077733
元占成交量周,14,14,3.871077733
占成交量周轉,14,14,3.871077733
成交量周轉率,46,14,4.802948556
交量周轉率前,14,14,3.871077733
量周轉率前名,14,14,3.871077733
周轉率前名產,14,14,3.871077733
轉率前名產業,14,14,3.871077733
率前名產業依,14,14,3.871077733
前名產業依序,14,14,3.871077733
名產業依序為,14,14,3.871077733
類證交所表示,14,14,3.871077733
證交所表示累,14,14,3.871077733
交所表示累計,14,14,3.871077733
