gram,TF,DF,TF_IDF
日發行量加權,11,11,5.316849281
發行量加權股,15,15,5.3745581
行量加權股價,15,15,5.3745581
量加權股價指,15,15,5.3745581
股價指數收盤,24,13,6.026623274
價指數收盤為,23,12,6.06192248
數收盤為點較,36,14,6.390207259
年月日的點上,12,12,5.336701098
月日的點上漲,12,12,5.336701098
日的點上漲點,12,12,5.336701098
為台灣指數收,11,11,5.316849281
台灣指數收盤,11,11,5.316849281
灣指數收盤為,11,11,5.316849281
島股價指數收,11,11,5.316849281
週集中交易市,13,13,5.352440986
總成交金額為,26,13,6.114639881
金額為億元全,12,12,5.336701098
額為億元全體,12,12,5.336701098
為億元全體上,12,12,5.336701098
業上市股票交,11,11,5.316849281
上市股票交易,47,12,6.858559157
市股票交易情,11,11,5.316849281
股票交易情形,11,11,5.316849281
票交易情形如,11,11,5.316849281
交易情形如下,11,11,5.316849281
易情形如下成,11,11,5.316849281
情形如下成交,11,11,5.316849281
形如下成交金,11,11,5.316849281
如下成交金額,11,11,5.316849281
下成交金額前,11,11,5.316849281
成交金額前三,12,12,5.336701098
交金額前三名,12,12,5.336701098
金額前三名為,12,12,5.336701098
額前三名為第,11,11,5.316849281
前三名為第一,11,11,5.316849281
三名為第一名,11,11,5.316849281
名半導體類億,11,11,5.316849281
體類億元占全,11,11,5.316849281
類億元占全體,33,11,6.559521412
億元占全體上,40,16,6.353692633
元占全體上市,40,16,6.353692633
占全體上市股,41,17,6.31108627
體上市股票交,36,12,6.561343504
市股票交易金,36,12,6.561343504
股票交易金額,36,12,6.561343504
票交易金額第,22,11,6.100888102
交易金額第二,11,11,5.316849281
易金額第二名,11,11,5.316849281
交易金額第三,11,11,5.316849281
易金額第三名,11,11,5.316849281
名光電類億元,11,11,5.316849281
電類億元占全,11,11,5.316849281
票交易金額成,11,11,5.316849281
交易金額成交,11,11,5.316849281
易金額成交量,11,11,5.316849281
金額成交量週,11,11,5.316849281
額成交量週轉,11,11,5.316849281
交量週轉率前,12,12,5.336701098
量週轉率前三,11,11,5.316849281
週轉率前三名,11,11,5.316849281
轉率前三名產,11,11,5.316849281
率前三名產業,11,11,5.316849281
前三名產業為,11,11,5.316849281
三名產業為第,11,11,5.316849281
名產業為第一,11,11,5.316849281
產業為第一名,11,11,5.316849281
類累計今年年,11,11,5.316849281
年年初開盤迄,11,11,5.316849281
年初開盤迄今,11,11,5.316849281
初開盤迄今共,11,11,5.316849281
開盤迄今共個,11,11,5.316849281
盤迄今共個交,11,11,5.316849281
迄今共個交易,11,11,5.316849281
成交金額為兆,11,11,5.316849281
金額為兆億元,13,12,5.42592611
均成交金額為,12,12,5.336701098
量週轉率為股,12,12,5.336701098
週轉率為股票,12,12,5.336701098
轉率為股票日,12,12,5.336701098
率為股票日平,12,12,5.336701098
為股票日平均,12,12,5.336701098
平均成交量週,13,13,5.352440986
均成交量週轉,13,13,5.352440986
年月日全體上,11,11,5.316849281
月日全體上市,11,11,5.316849281
日全體上市公,11,11,5.316849281
全體上市公司,15,14,5.439760809
體上市公司市,13,13,5.352440986
上市公司市場,12,12,5.336701098
市公司市場總,12,12,5.336701098
公司市場總值,12,12,5.336701098
司市場總值為,12,12,5.336701098
市場總值為新,12,12,5.336701098
場總值為新台,12,12,5.336701098
總值為新台幣,12,12,5.336701098
值為新台幣兆,14,14,5.364859185
為新台幣兆億,14,14,5.364859185
台幣兆億元較,13,13,5.352440986
年月日市值兆,11,11,5.316849281
月日市值兆億,11,11,5.316849281
日市值兆億元,11,11,5.316849281
市值兆億元增,12,12,5.336701098
值兆億元增加,12,12,5.336701098
元增加億元增,12,11,5.415270365
億元增幅約為,12,12,5.336701098
幅約為以上資,11,11,5.316849281
約為以上資料,11,11,5.316849281
為以上資料為,11,11,5.316849281
以上資料為初,11,11,5.316849281
上資料為初步,11,11,5.316849281
資料為初步統,11,11,5.316849281
料為初步統計,11,11,5.316849281
為初步統計資,11,11,5.316849281
初步統計資料,11,11,5.316849281
步統計資料成,11,11,5.316849281
統計資料成交,11,11,5.316849281
計資料成交資,11,11,5.316849281
資料成交資料,11,11,5.316849281
料成交資料不,11,11,5.316849281
成交資料不包,11,11,5.316849281
交資料不包含,11,11,5.316849281
週最後交易日,11,11,5.316849281
最後交易日鉅,11,11,5.316849281
後交易日鉅額,11,11,5.316849281
交易之成交資,11,11,5.316849281
易之成交資料,11,11,5.316849281
終場下跌點收,13,13,5.352440986
月日以來收盤,21,12,5.960514642
日以來收盤新,14,11,5.589634657
五美股四大指,13,13,5.352440986
基本面擇優操,11,11,5.316849281
本面擇優操作,11,11,5.316849281
日早盤開低後,15,15,5.3745581
創月日以來新,20,19,5.446905415
一成路透社引,13,13,5.352440986
凱普松國際漲,29,29,5.376683647
普松國際漲逾,28,28,5.380701554
漲逾天福開曼,18,18,5.391546398
漲道瓊工業指,12,11,5.415270365
小型股為主的,26,25,5.428795525
型股為主的櫃,17,17,5.387569862
股為主的櫃買,18,18,5.391546398
為主的櫃買指,13,13,5.352440986
主的櫃買指數,13,13,5.352440986
股三大指數同,17,17,5.387569862
道瓊指數上漲,22,22,5.395748613
瓊指數上漲點,19,19,5.394173631
晚美股三大指,11,11,5.316849281
指數漲幅收斂,12,12,5.336701098
元美股四大指,11,11,5.316849281
出方面外資買,16,16,5.382005389
方面外資買超,17,17,5.387569862
面外資買超億,15,15,5.3745581
來到口投信回,13,13,5.352440986
到口投信回補,19,19,5.394173631
口投信回補空,23,23,5.394624334
投信回補空單,23,23,5.394624334
信回補空單口,23,23,5.394624334
位多單為口就,17,17,5.387569862
多單為口就籌,13,13,5.352440986
單為口就籌碼,13,13,5.352440986
為口就籌碼面,14,14,5.364859185
就技術面目前,18,18,5.391546398
技術面目前大,15,15,5.3745581
術面目前大盤,15,15,5.3745581
日量縮約路透,12,12,5.336701098
量縮約路透社,17,17,5.387569862
縮約路透社引,17,17,5.387569862
震盪終場收於,15,15,5.3745581
盪終場收於點,15,15,5.3745581
下跌點或在香,16,16,5.382005389
跌點或在香港,16,16,5.382005389
點或在香港台,12,12,5.336701098
或在香港台資,12,12,5.336701098
在香港台資股,19,19,5.394173631
跌逾大成食品,12,12,5.336701098
跌逾統一企業,11,11,5.316849281
芙妮國際漲逾,20,20,5.395646762
則是漲跌互見,11,11,5.316849281
得而復失成交,12,12,5.336701098
上電子權值股,14,14,5.364859185
台股後市行情,11,11,5.316849281
觀察分析如下,15,15,5.3745581
察分析如下第,15,15,5.3745581
選股上可留意,24,24,5.39284945
權值股帶動下,14,14,5.364859185
可留意半導體,12,12,5.336701098
元大滬深正富,13,13,5.352440986
大滬深正富邦,13,13,5.352440986
附近狹幅震盪,23,22,5.440217856
震盪預估成交,12,12,5.336701098
盪預估成交值,12,12,5.336701098
升且日指標在,12,12,5.336701098
而從周線角度,13,13,5.352440986
從周線角度來,15,15,5.3745581
點上漲點或在,49,43,5.413871165
上漲點或在香,29,29,5.376683647
漲點或在香港,29,29,5.376683647
漲逾冠捷科技,11,11,5.316849281
總監廖繼弘表,13,13,5.352440986
監廖繼弘表示,13,13,5.352440986
股國際股市分,11,11,5.316849281
跌點作收在點,13,11,5.505808987
點作收在點未,23,23,5.394624334
作收在點未來,26,26,5.387660465
美國總統川普,177,164,4.648075241
進入升息循環,13,11,5.505808987
公布月消費者,12,12,5.336701098
個月以來新高,12,12,5.336701098
點上証指數下,11,11,5.316849281
建議避開此股,37,20,6.022133281
裕元集團漲逾,20,20,5.395646762
陽光能源跌逾,20,20,5.395646762
上漲點作收在,22,14,5.855553642
漲點作收在點,24,16,5.811983844
半導體矽晶圓,77,59,5.412346946
台股昨日開高,13,12,5.42592611
股昨日開高走,13,12,5.42592611
口持淨多單口,15,15,5.3745581
玉晶光先進光,13,12,5.42592611
高今日外資買,13,13,5.352440986
半導體供應鏈,13,13,5.352440986
日出刊紐約商,17,17,5.387569862
出刊紐約商業,17,17,5.387569862
刊紐約商業交,17,17,5.387569862
紐約商業交易,24,24,5.39284945
約商業交易所,24,24,5.39284945
商業交易所月,24,24,5.39284945
業交易所月原,21,21,5.396126996
交易所月原油,21,21,5.396126996
易所月原油期,21,21,5.396126996
所月原油期貨,21,21,5.396126996
此股註綜合分,12,12,5.336701098
股註綜合分數,12,12,5.336701098
終場指數下跌,19,19,5.394173631
場指數下跌點,19,19,5.394173631
今日加權指數,12,11,5.415270365
週一上漲點至,31,31,5.367767277
一上漲點至點,31,31,5.367767277
分三大法人賣,64,64,5.162622747
三大法人賣超,78,78,5.072209516
大法人賣超億,67,67,5.142999652
法人賣超億元,66,66,5.149528595
人賣超億元而,64,64,5.162622747
而成交量能縮,16,16,5.382005389
死亡交叉向下,16,16,5.382005389
技術面仍為區,14,14,5.364859185
術面仍為區間,14,14,5.364859185
面仍為區間震,14,14,5.364859185
期上漲點正價,37,18,6.139647747
上漲點正價差,37,18,6.139647747
漲點正價差點,37,18,6.139647747
點正價差點電,11,11,5.316849281
子期上漲點正,13,13,5.352440986
點正價差點金,14,14,5.364859185
點正價差點台,11,11,5.316849281
正價差點台指,11,11,5.316849281
期貨多方力道,11,11,5.316849281
部位口外資持,34,34,5.352645999
位口外資持有,34,34,5.352645999
口外資持有期,34,34,5.352645999
外資持有期貨,34,34,5.352645999
資持有期貨作,34,34,5.352645999
持有期貨作多,34,34,5.352645999
有期貨作多部,34,34,5.352645999
期貨作多部位,34,34,5.352645999
貨作多部位技,34,34,5.352645999
作多部位技術,34,34,5.352645999
多部位技術面,34,34,5.352645999
部位技術面觀,34,34,5.352645999
位技術面觀察,34,34,5.352645999
資上市現貨賣,11,11,5.316849281
上市現貨賣超,11,11,5.316849281
市現貨賣超金,11,11,5.316849281
現貨賣超金額,11,11,5.316849281
小黑持續收在,13,11,5.505808987
呈現狹幅震盪,14,13,5.433931637
斯達克指數創,18,16,5.506909275
電子權值股今,11,11,5.316849281
較去年同期增,21,18,5.551592123
大類股全數上,12,12,5.336701098
類股全數上漲,12,12,5.336701098
上市櫃公司陸,12,12,5.336701098
市櫃公司陸續,12,12,5.336701098
布的數據顯示,16,16,5.382005389
策略分析師表,28,26,5.45946256
略分析師表示,28,26,5.45946256
晶圓代工廠台,13,13,5.352440986
圓代工廠台積,13,13,5.352440986
代工廠台積電,14,14,5.364859185
股表現則相對,16,16,5.382005389
相對弱勢類股,15,15,5.3745581
對弱勢類股指,15,15,5.3745581
弱勢類股指數,15,15,5.3745581
指數多於平盤,11,11,5.316849281
股四大指數同,12,11,5.415270365
四大指數同步,17,16,5.446295215
大指數同步收,16,16,5.382005389
方力道減弱台,15,15,5.3745581
力道減弱台指,15,15,5.3745581
道減弱台指期,15,15,5.3745581
減弱台指期未,15,15,5.3745581
弱台指期未平,15,15,5.3745581
收在點泛歐指,21,21,5.396126996
在點泛歐指數,21,21,5.396126996
點泛歐指數收,12,12,5.336701098
四大指數漲幅,12,12,5.336701098
早盤雙雙開低,12,12,5.336701098
維持狹幅震盪,19,19,5.394173631
指終場收漲連,24,24,5.39284945
上漲上證指數,15,15,5.3745581
近路透社引述,36,36,5.341677248
終場則收於點,24,24,5.39284945
場則收於點上,21,21,5.396126996
則收於點上漲,23,22,5.440217856
同方友友漲逾,22,22,5.395748613
留意基本面佳,16,16,5.382005389
意基本面佳的,14,14,5.364859185
造紙類股漲幅,12,12,5.336701098
集中市場股王,14,14,5.364859185
聯發科南亞科,12,12,5.336701098
因此建議投資,13,13,5.352440986
此建議投資人,13,13,5.352440986
股漲跌互見當,11,11,5.316849281
漲跌互見當中,13,13,5.352440986
跌互見當中以,12,12,5.336701098
中以造紙類股,12,12,5.336701098
加碼口多單現,11,11,5.316849281
有淨多單部位,24,24,5.39284945
幅成交值來到,12,12,5.336701098
陸股滬指量縮,12,12,5.336701098
午後滬深兩市,19,19,5.394173631
前一交易日量,39,39,5.324245656
一交易日量縮,25,25,5.390505034
交易日量縮近,12,12,5.336701098
等概念股呈現,30,27,5.485707663
為台股今日由,15,15,5.3745581
上漲點的點開,17,17,5.387569862
漲點的點開出,17,17,5.387569862
人買超億元川,11,11,5.316849281
買超億元台積,12,12,5.336701098
超億元台積電,11,11,5.316849281
指數漲點漲幅,14,11,5.589634657
權指數收在今,11,11,5.316849281
差點金融期轉,21,21,5.396126996
金融期轉為正,30,30,5.372360811
融期轉為正價,30,30,5.372360811
為正價差點現,30,30,5.372360811
正價差點現貨,30,30,5.372360811
價差點現貨部,55,55,5.221899728
差點現貨部分,55,55,5.221899728
絲汀國際漲逾,14,14,5.364859185
漲逾富智康集,29,29,5.376683647
逾富智康集團,56,56,5.215305805
智康集團漲逾,13,13,5.352440986
週五上漲點至,33,33,5.357884881
五上漲點至點,33,33,5.357884881
數開高走高收,12,12,5.336701098
股四大指數小,12,12,5.336701098
數上漲點漲跌,23,23,5.394624334
上漲點漲跌家,23,23,5.394624334
漲點漲跌家數,23,23,5.394624334
點漲跌家數達,31,31,5.367767277
跌家數達家形,62,31,6.01635193
家數達家形成,62,31,6.01635193
數達家形成價,62,31,6.01635193
達家形成價漲,47,27,5.917493004
家形成價漲量,47,27,5.917493004
線之上延續多,27,18,5.812517341
之上延續多方,27,18,5.812517341
上延續多方趨,27,18,5.812517341
買指數上漲漲,24,24,5.39284945
指數上漲漲跌,24,24,5.39284945
數上漲漲跌家,24,24,5.39284945
上漲漲跌家數,24,24,5.39284945
漲漲跌家數達,24,24,5.39284945
上漲帶動下日,25,17,5.792138613
可留意基本面,24,24,5.39284945
同方友友跌逾,15,15,5.3745581
逾康師傅控股,25,25,5.390505034
跌逾富智康集,27,27,5.384375435
富智康集團跌,24,24,5.39284945
點作收在點泛,16,16,5.382005389
作收在點泛歐,19,19,5.394173631
避開此股註綜,11,11,5.316849281
開此股註綜合,11,11,5.316849281
差減少期貨空,11,11,5.316849281
減少期貨空方,11,11,5.316849281
少期貨空方力,11,11,5.316849281
貨空方力道減,11,11,5.316849281
以點開出上漲,15,15,5.3745581
點開出上漲點,15,15,5.3745581
人同步買超合,11,11,5.316849281
同步買超合計,14,14,5.364859185
步買超合計買,13,13,5.352440986
創歷史新高價,17,17,5.387569862
國票金控晨訊,21,21,5.396126996
附近震盪終場,15,15,5.3745581
疲弱籌碼方面,14,14,5.364859185
弱籌碼方面三,16,16,5.382005389
已連續個交易,19,19,5.394173631
多方趨勢強勢,11,11,5.316849281
達家形成價跌,15,11,5.66767449
家形成價跌量,15,11,5.66767449
早盤開低走低,15,15,5.3745581
師傅控股漲逾,19,19,5.394173631
造紙類股表現,18,16,5.506909275
環球晶台勝科,22,20,5.492707777
貨多單同步加,11,11,5.316849281
多單同步加碼,11,11,5.316849281
周四美股三大,12,12,5.336701098
四美股三大指,18,18,5.391546398
與去年同期比,19,12,5.848949854
去年同期比較,19,12,5.848949854
日盛投顧協理,17,17,5.387569862
工商時報黃鳳,11,11,5.316849281
商時報黃鳳丹,11,11,5.316849281
黃鳳丹台北報,12,12,5.336701098
鳳丹台北報導,12,12,5.336701098
現獲利了結賣,14,14,5.364859185
寫逾個月新高,11,11,5.316849281
月日以來的逾,12,12,5.336701098
共成交億元相,70,70,5.123495896
成交億元相較,70,70,5.123495896
交億元相較前,60,60,5.188925404
億元相較前一,61,61,5.182338566
元相較前一交,60,60,5.188925404
相較前一交易,63,62,5.188638134
量縮近路透社,16,16,5.382005389
縮近路透社引,16,16,5.382005389
來新高上證指,11,11,5.316849281
數上漲點或至,25,11,6.245484126
導體矽晶圓族,14,13,5.433931637
體矽晶圓族群,14,13,5.433931637
超億元台股今,11,11,5.316849281
被動元件類股,25,22,5.523632255
子零組件類股,23,21,5.487932756
台股盤前美股,14,14,5.364859185
等傳產類股則,12,12,5.336701098
電子權值股表,11,11,5.316849281
子權值股表現,11,11,5.316849281
開高震盪走低,12,11,5.415270365
恆生中國企業,17,15,5.508811852
生中國企業股,15,15,5.3745581
中國企業股指,15,15,5.3745581
國企業股指數,15,15,5.3745581
終場下跌點或,11,11,5.316849281
跌點或以點作,15,15,5.3745581
類股表現亮眼,17,17,5.387569862
相對疲弱籌碼,11,11,5.316849281
對疲弱籌碼方,11,11,5.316849281
口多單現持有,21,21,5.396126996
多單現持有淨,21,21,5.396126996
單現持有淨多,21,21,5.396126996
現持有淨多單,21,21,5.396126996
持有淨多單部,21,21,5.396126996
降至口操作建,13,13,5.352440986
建議偏多操作,11,11,5.316849281
盤中一度達元,21,14,5.805049516
盤日出刊昨日,12,12,5.336701098
以來單日最大,18,16,5.506909275
來單日最大漲,25,20,5.622889431
單日最大漲幅,30,25,5.568502358
在個股表現方,17,17,5.387569862
到口自營商回,13,13,5.352440986
口自營商回補,16,16,5.382005389
自營商回補空,16,16,5.382005389
營商回補空單,16,16,5.382005389
商回補空單口,15,15,5.3745581
多單口外資現,29,29,5.376683647
單口外資現貨,29,29,5.376683647
口外資現貨多,28,28,5.380701554
外資現貨多單,28,28,5.380701554
資現貨多單期,15,15,5.3745581
現貨多單期貨,15,15,5.3745581
貨多單期貨多,15,15,5.3745581
多單期貨多單,15,15,5.3745581
單期貨多單同,15,15,5.3745581
期貨多單同步,15,15,5.3745581
短線技術指標,22,18,5.599891161
四大指數表現,11,11,5.316849281
站穩所有均線,11,11,5.316849281
統一台灣動力,11,11,5.316849281
一台灣動力基,11,11,5.316849281
金經理人劉彥,11,11,5.316849281
經理人劉彥伯,11,11,5.316849281
箱型整理格局,12,12,5.336701098
創年月以來新,25,23,5.477339651
所有短期均線,12,12,5.336701098
滬指量縮收漲,13,13,5.352440986
股亦漲幅居前,11,11,5.316849281
工商時報台股,15,15,5.3745581
理人周奇賢表,13,13,5.352440986
人周奇賢表示,13,13,5.352440986
深成指及創業,38,33,5.488229908
成指及創業板,38,33,5.488229908
指及創業板則,13,13,5.352440986
漲逾達芙妮國,21,21,5.396126996
跌逾陽光能源,17,17,5.387569862
方面外資減碼,12,12,5.336701098
面外資減碼口,12,12,5.336701098
外資減碼口多,13,13,5.352440986
資減碼口多單,13,13,5.352440986
減碼口多單現,11,11,5.316849281
碼口多單現持,19,19,5.394173631
使指數開高走,11,11,5.316849281
收斂滬指終場,12,12,5.336701098
斂滬指終場收,12,12,5.336701098
漲創業板指數,14,14,5.364859185
中國信託投信,15,11,5.66767449
外資自營商買,78,77,5.08841646
勢台指期週三,20,20,5.395646762
台指期週三上,22,22,5.395748613
指期週三上漲,22,22,5.395748613
期週三上漲點,22,22,5.395748613
週三上漲點至,19,19,5.394173631
三上漲點至點,19,19,5.394173631
術面觀察週三,12,12,5.336701098
間震盪偏多型,18,11,5.873903675
震盪偏多型態,24,17,5.749315409
盪偏多型態以,13,13,5.352440986
偏多型態以日,13,13,5.352440986
多型態以日線,13,13,5.352440986
型態以日線型,30,30,5.372360811
態以日線型態,30,30,5.372360811
盪偏多型態操,11,11,5.316849281
偏多型態操作,11,11,5.316849281
多型態操作上,11,11,5.316849281
型態操作上建,15,15,5.3745581
態操作上建議,20,20,5.395646762
類股多數上揚,15,15,5.3745581
恆指午後維持,12,12,5.336701098
莉絲汀國際跌,12,12,5.336701098
外匯經紀公司,11,11,5.316849281
維持平盤附近,12,11,5.415270365
等被動元件族,15,15,5.3745581
選擇權盤後台,17,17,5.387569862
情走勢方面昨,37,37,5.335982387
以帶上下影線,14,14,5.364859185
降至買賣權皆,60,60,5.188925404
至買賣權皆降,60,60,5.188925404
買賣權皆降選,54,54,5.228488783
賣權皆降選擇,54,54,5.228488783
權皆降選擇權,54,54,5.228488783
皆降選擇權部,54,54,5.228488783
降選擇權部位,58,58,5.202112524
漲點盤勢分析,17,17,5.387569862
點盤勢分析期,31,31,5.367767277
選擇權盤前台,18,18,5.391546398
結合併營收億,15,15,5.3745581
包括被動元件,25,23,5.477339651
顯示中性偏多,12,12,5.336701098
金融市場波動,14,14,5.364859185
選擇權盤前美,12,12,5.336701098
昨日加權指數,12,12,5.336701098
月日以來最低,11,11,5.316849281
留倉部位轉為,21,21,5.396126996
倉部位轉為淨,21,21,5.396126996
國巨華新科禾,37,31,5.533323085
巨華新科禾伸,37,31,5.533323085
華新科禾伸堂,64,54,5.369680143
新科禾伸堂信,13,13,5.352440986
科禾伸堂信昌,12,12,5.336701098
禾伸堂信昌電,15,15,5.3745581
新聞記者賴宏,11,11,5.316849281
聞記者賴宏昌,11,11,5.316849281
記者賴宏昌報,11,11,5.316849281
者賴宏昌報導,11,11,5.316849281
股表現相對弱,12,12,5.336701098
矽晶圓族群股,12,12,5.336701098
晶圓族群股價,13,13,5.352440986
日線盤勢分析,12,12,5.336701098
漲點或來到點,15,11,5.66767449
線量價結構為,16,16,5.382005389
量價結構為震,12,12,5.336701098
價結構為震盪,12,12,5.336701098
交量約億元日,11,11,5.316849281
量約億元日線,11,11,5.316849281
縮減資產負債,11,11,5.316849281
減資產負債表,11,11,5.316849281
陳昱光台北報,16,16,5.382005389
昱光台北報導,16,16,5.382005389
下終場加權指,12,12,5.336701098
特斯拉概念股,13,11,5.505808987
站穩萬點之上,16,15,5.443784059
港股恆生指數,60,60,5.188925404
為去年月日以,13,11,5.505808987
以來最大單日,14,14,5.364859185
高走高收盤漲,25,25,5.390505034
走高收盤漲點,42,42,5.305951862
高收盤漲點為,39,39,5.324245656
收盤漲點為點,55,55,5.221899728
盤漲點為點漲,54,54,5.228488783
漲點為點漲幅,55,55,5.221899728
點為點漲幅成,54,54,5.228488783
為點漲幅成交,55,55,5.221899728
幣億元加權指,56,56,5.215305805
高點最低點不,56,56,5.215305805
點最低點不含,56,56,5.215305805
最低點不含金,56,56,5.215305805
低點不含金融,56,56,5.215305805
點不含金融股,56,56,5.215305805
不含金融股指,56,56,5.215305805
含金融股指數,56,56,5.215305805
金融股指數點,56,56,5.215305805
融股指數點漲,54,54,5.228488783
股指數點漲點,54,54,5.228488783
指數點漲點八,54,54,5.228488783
數點漲點八大,54,54,5.228488783
點漲點八大類,54,54,5.228488783
漲點八大類股,56,56,5.215305805
點八大類股漲,58,58,5.202112524
八大類股漲跌,72,72,5.110569981
大類股漲跌幅,62,62,5.175758272
泥窯股跌食品,19,19,5.394173631
窯股跌食品股,19,19,5.394173631
股跌食品股漲,11,11,5.316849281
跌食品股漲塑,11,11,5.316849281
食品股漲塑化,39,39,5.324245656
品股漲塑化股,39,39,5.324245656
股漲塑化股漲,34,34,5.352645999
漲塑化股漲紡,34,34,5.352645999
塑化股漲紡織,47,47,5.274227948
化股漲紡織股,47,47,5.274227948
股漲紡織股漲,39,39,5.324245656
漲紡織股漲機,40,40,5.318228858
紡織股漲機電,46,46,5.280662688
織股漲機電股,46,46,5.280662688
股漲機電股漲,37,37,5.335982387
漲機電股漲造,37,37,5.335982387
機電股漲造紙,51,51,5.248199966
電股漲造紙股,51,51,5.248199966
股漲造紙股跌,16,16,5.382005389
漲造紙股跌營,17,17,5.387569862
造紙股跌營建,19,19,5.394173631
紙股跌營建股,19,19,5.394173631
股跌營建股漲,14,14,5.364859185
跌營建股漲金,14,14,5.364859185
營建股漲金融,46,46,5.280662688
建股漲金融股,46,46,5.280662688
漲金融股漲委,40,40,5.318228858
金融股漲委買,49,49,5.261262732
融股漲委買張,49,49,5.261262732
股漲委買張數,49,49,5.261262732
漲委買張數萬,49,49,5.261262732
委買張數萬張,56,56,5.215305805
買張數萬張委,56,56,5.215305805
張數萬張委賣,56,56,5.215305805
數萬張委賣張,56,56,5.215305805
萬張委賣張數,56,56,5.215305805
張委賣張數萬,56,56,5.215305805
委賣張數萬張,56,56,5.215305805
賣張數萬張成,56,56,5.215305805
張數萬張成交,56,56,5.215305805
數萬張成交張,56,56,5.215305805
萬張成交張數,56,56,5.215305805
張成交張數萬,56,56,5.215305805
成交張數萬張,56,56,5.215305805
交張數萬張收,56,56,5.215305805
張數萬張收盤,56,56,5.215305805
數萬張收盤時,56,56,5.215305805
萬張收盤時上,56,56,5.215305805
張收盤時上漲,56,56,5.215305805
盤時上漲家下,56,56,5.215305805
時上漲家下跌,56,56,5.215305805
上漲家下跌家,56,56,5.215305805
漲家下跌家持,56,56,5.215305805
家下跌家持平,56,56,5.215305805
下跌家持平家,56,56,5.215305805
跌家持平家成,56,56,5.215305805
家持平家成交,56,56,5.215305805
持平家成交量,56,56,5.215305805
平家成交量前,56,56,5.215305805
家成交量前名,56,56,5.215305805
量前名個股為,57,57,5.208709356
漲幅前名個股,56,56,5.215305805
幅前名個股為,112,56,5.786578028
跌幅前名個股,56,56,5.215305805
週五下跌點至,11,11,5.316849281
五下跌點至點,11,11,5.316849281
點開出現貨開,12,12,5.336701098
前月合併營收,14,14,5.364859185
累計前月營收,13,11,5.505808987
涂憶君台北報,29,29,5.376683647
憶君台北報導,29,29,5.376683647
表示目前台股,11,11,5.316849281
人買超億元蘋,26,25,5.428795525
收復萬點大關,13,11,5.505808987
蘋概股三巨頭,12,11,5.415270365
心報導大陸股,28,28,5.380701554
報導大陸股市,28,28,5.380701554
導大陸股市今,19,19,5.394173631
大陸股市今日,20,20,5.395646762
今日各類股多,11,11,5.316849281
日各類股多數,11,11,5.316849281
整體來看法人,12,12,5.336701098
漲多跌少當中,11,11,5.316849281
多跌少當中以,11,11,5.316849281
年新高中央社,11,11,5.316849281
再創年來新高,15,15,5.3745581
回檔港股恆生,11,11,5.316849281
檔港股恆生指,11,11,5.316849281
股恆生指數今,49,49,5.261262732
分析師指出受,11,11,5.316849281
貨買超金額約,16,16,5.382005389
超金額約億元,24,24,5.39284945
金額約億元期,24,24,5.39284945
額約億元期貨,24,24,5.39284945
約億元期貨未,24,24,5.39284945
加碼期貨多單,13,13,5.352440986
新高盤勢分析,12,12,5.336701098
股三大指數齊,13,13,5.352440986
續創年月日點,29,20,5.774035892
鴻海與大立光,11,11,5.316849281
投顧總經理李,19,19,5.394173631
法人對指數中,18,18,5.391546398
人對指數中性,18,18,5.391546398
對指數中性偏,18,18,5.391546398
指數中性偏多,18,18,5.391546398
數中性偏多預,18,18,5.391546398
溫期貨行情走,19,19,5.394173631
指期上漲點開,27,27,5.384375435
期上漲點開出,25,25,5.390505034
偏多架構選擇,11,11,5.316849281
多架構選擇權,11,11,5.316849281
架構選擇權部,11,11,5.316849281
構選擇權部位,11,11,5.316849281
選擇權部位整,121,121,4.818787837
擇權部位整體,121,121,4.818787837
權部位整體來,121,121,4.818787837
部位整體來看,121,121,4.818787837
位整體來看顯,113,113,4.863049688
整體來看顯示,113,113,4.863049688
升溫本投資研,11,11,5.316849281
溫本投資研究,26,26,5.387660465
盛投顧協理鐘,16,16,5.382005389
投顧協理鐘國,16,16,5.382005389
顧協理鐘國忠,16,16,5.382005389
關卡盤勢分析,13,13,5.352440986
卡盤勢分析期,12,12,5.336701098
為逆價差點現,23,23,5.394624334
逆價差點現貨,25,25,5.390505034
終場台指期開,40,40,5.318228858
場台指期開低,13,13,5.352440986
台指期開低走,13,13,5.352440986
比特幣概念股,18,13,5.71028215
重申優於大盤,12,11,5.415270365
新高在香港上,18,18,5.391546398
高在香港上市,18,18,5.391546398
在香港上市台,92,90,5.013753223
香港上市台資,92,90,5.013753223
港上市台資股,92,90,5.013753223
收紅盤勢分析,14,14,5.364859185
紅盤勢分析期,18,18,5.391546398
場台指期開高,27,27,5.384375435
期開高走高上,11,11,5.316849281
開高走高上漲,17,17,5.387569862
高走高上漲點,16,16,5.382005389
走高上漲點作,15,15,5.3745581
高上漲點作收,15,15,5.3745581
體來看顯示仍,37,37,5.335982387
來看顯示仍為,39,39,5.324245656
看顯示仍為中,39,39,5.324245656
顯示仍為中性,39,39,5.324245656
示仍為中性偏,39,39,5.324245656
仍為中性偏多,39,39,5.324245656
為中性偏多預,53,53,5.235070414
性偏多預期本,44,44,5.293409829
偏多預期本投,52,52,5.241641827
多預期本投資,52,52,5.241641827
預期本投資研,81,81,5.053284054
期本投資研究,81,81,5.053284054
成交量能億較,116,116,4.846303285
交量能億較前,114,114,4.857447559
