gram,TF,DF,TF_IDF
投顧董事長,98,88,4.890528778
盤中股,120,98,4.890400369
追高,92,85,4.890314145
檔支撐,92,85,4.890314145
回整理,113,95,4.89016762
在萬,90,84,4.889747905
均收黑,90,84,4.889747905
漲幅也超過,172,117,4.889707687
全場,102,90,4.889571246
季的,102,90,4.889571246
創年新,102,90,4.889571246
創今年,140,106,4.889506851
產族群,79,78,4.889299466
頭指,88,83,4.888908625
仍持續,88,83,4.888908625
盪格局,88,83,4.888908625
震盪格局,88,83,4.888908625
業務,132,103,4.888701645
終止,115,96,4.888452823
資近,86,82,4.887779103
鋼台,86,82,4.887779103
跌反,86,82,4.887779103
也上,86,82,4.887779103
品股,86,82,4.887779103
數由,86,82,4.887779103
以台,86,82,4.887779103
計賣超億,86,82,4.887779103
盤堅,145,108,4.887528174
大立光及,108,93,4.8867172
金外,77,77,4.886684104
點最高,77,77,4.886684104
來看顯,77,77,4.886684104
位整體,77,77,4.886684104
幅成交值,77,77,4.886684104
成交值縮,77,77,4.886684104
營收表現,117,97,4.886604088
聯茂,84,81,4.886340785
勢族群,84,81,4.886340785
買超億元其,84,81,4.886340785
合併營收,235,135,4.885037459
個月新高,119,98,4.884628345
金台塑,82,80,4.884573629
作收上,82,80,4.884573629
價持續,82,80,4.884573629
股開高走,82,80,4.884573629
資及陸資,147,109,4.884047987
外資及陸資,147,109,4.884047987
台幣升,126,101,4.883453245
逾億,97,88,4.883246117
新的,97,88,4.883246117
同致,95,87,4.883232498
數表現,95,87,4.883232498
法人看好,95,87,4.883232498
於市場預期,99,89,4.883036918
宏捷,93,86,4.882982711
減緩,93,86,4.882982711
億元以上,93,86,4.882982711
盤中指數,93,86,4.882982711
新一,101,90,4.882617352
續加,101,90,4.882617352
有利多,161,114,4.882507027
智易,91,85,4.882482424
續回,91,85,4.882482424
紅台股,91,85,4.882482424
融傳產,91,85,4.882482424
台積電中,91,85,4.882482424
金融傳產,91,85,4.882482424
買超億元外資,91,85,4.882482424
證券台股,80,79,4.882455949
同步走揚,80,79,4.882455949
人買超億元美,80,79,4.882455949
匯市,114,96,4.882394778
點日,89,84,4.88171623
示今,89,84,4.88171623
股齊,89,84,4.88171623
合併營,246,138,4.881459666
或收在點,128,102,4.88093103
點或收在點,128,102,4.88093103
收低,176,119,4.880905846
天漲,87,83,4.880667549
能持,87,83,4.880667549
對疲弱,87,83,4.880667549
世紀鋼,87,83,4.880667549
影響台股,87,83,4.880667549
相對疲弱,87,83,4.880667549
外資買超前,87,83,4.880667549
稅後,179,120,4.880123177
據台,78,78,4.879964243
股外,78,78,4.879964243
達投,78,78,4.879964243
尤其是,78,78,4.879964243
族群部,78,78,4.879964243
量能億,78,78,4.879964243
籌碼面為,78,78,4.879964243
分三大法人買,78,78,4.879964243
亞德,85,82,4.879318509
示市場,85,82,4.879318509
台股多頭,85,82,4.879318509
年成長,172,118,4.877748703
石油,111,95,4.877745561
轉賣,83,81,4.877649822
指數盤中,83,81,4.877649822
台塑南亞台化,83,81,4.877649822
超金,120,99,4.876823893
收小,96,88,4.875887987
產權,96,88,4.875887987
與中,96,88,4.875887987
續偏,96,88,4.875887987
主導,96,88,4.875887987
看外資,96,88,4.875887987
幅都,98,89,4.875849831
由台積電,98,89,4.875849831
勢走,94,87,4.875695827
多加,94,87,4.875695827
台股量,94,87,4.875695827
面的,81,80,4.875640636
由點,81,80,4.875640636
績優,100,90,4.875594263
群也,100,90,4.875594263
金控股,100,90,4.875594263
後漲,92,86,4.875259509
日也,92,86,4.875259509
股元,92,86,4.875259509
在期,92,86,4.875259509
股小,92,86,4.875259509
台股周,92,86,4.875259509
回整,115,97,4.874678149
點加,90,85,4.874564163
超台股億元,90,85,4.874564163
在市,104,92,4.874478271
紅至於,106,93,4.873639623
新台幣匯率,106,93,4.873639623
在最,88,84,4.8735938
等同,88,84,4.8735938
高台股今,88,84,4.8735938
農曆,153,112,4.87328672
出上,79,79,4.873268377
中電,79,79,4.873268377
億元盤,79,79,4.873268377
股一覽表,79,79,4.873268377
個股一覽表,79,79,4.873268377
超億元外資買,79,79,4.873268377
至億元今日外,79,79,4.873268377
股上漲點收點,79,79,4.873268377
買超張數如下,79,79,4.873268377
賣超張數如下,79,79,4.873268377
日盤中,108,94,4.872627235
台股月,108,94,4.872627235
富邦上証正,108,94,4.872627235
跌元,150,111,4.872497558
有一,86,83,4.872331199
傳產類股,86,83,4.872331199
放大至億元,86,83,4.872331199
量增,139,107,4.871851525
或收在,139,107,4.871851525
光可,84,82,4.870757788
點台股今,84,82,4.870757788
收購,144,109,4.870239493
領域,144,109,4.870239493
出金,136,106,4.869941651
終場台指期,82,81,4.868853511
寬鬆,141,108,4.868745786
下跌點以點作,97,89,4.868589029
的台股,99,90,4.86850059
將公布,99,90,4.86850059
動股價,99,90,4.86850059
上下震盪,99,90,4.86850059
大股,95,88,4.868452807
平盤上下,95,88,4.868452807
日再,101,91,4.868199965
台股億元,101,91,4.868199965
及美,93,87,4.868078548
墊高,128,103,4.867765617
僅有,103,92,4.867698807
為大,91,86,4.867451898
前指,91,86,4.867451898
漲表現,91,86,4.867451898
遠傳,116,98,4.867016679
收紅至於,105,93,4.867008009
今日開高,105,93,4.867008009
其是,80,80,4.866596671
化國,80,80,4.866596671
盤後台,80,80,4.866596671
資台指期,80,80,4.866596671
外資台指期,80,80,4.866596671
漲幅最高達,80,80,4.866596671
源工商時報記,80,80,4.866596671
工商時報記者,80,80,4.866596671
值億元台股今,80,80,4.866596671
投顧分析師顏,80,80,4.866596671
顧分析師顏逸,80,80,4.866596671
人買超億元而,80,80,4.866596671
響台股,89,85,4.866557428
指數將,89,85,4.866557428
受到美股,89,85,4.866557428
額億,232,136,4.866164761
見到,107,94,4.866137767
攻頂,107,94,4.866137767
在平盤之,107,94,4.866137767
動率,224,134,4.865685132
走升,109,95,4.865097633
漲至,109,95,4.865097633
意味,109,95,4.865097633
演出,85,83,4.863897345
點費,85,83,4.863897345
將進入,85,83,4.863897345
日公,111,96,4.863896566
件股,148,111,4.863554352
勢指,120,100,4.863383866
連續第,120,100,4.863383866
收表現,120,100,4.863383866
媒體,113,97,4.862542973
需留意,113,97,4.862542973
現金股,145,110,4.862335455
今年以,122,101,4.861384699
邦上証,122,101,4.861384699
富邦上証,122,101,4.861384699
進駐,98,90,4.861334898
義隆,98,90,4.861334898
光股價,98,90,4.861334898
外資加碼,98,90,4.861334898
短期均線,98,90,4.861334898
小漲點以點作,98,90,4.861334898
股量,96,89,4.861252984
視為,96,89,4.861252984
中指數,96,89,4.861252984
市場觀望,96,89,4.861252984
有大,100,91,4.861197614
月初,100,91,4.861197614
半導體類股,100,91,4.861197614
彰銀,115,98,4.861044756
干擾,102,92,4.860853201
下影線,102,92,4.860853201
望持續,102,92,4.860853201
解讀,92,87,4.860378919
在權,104,93,4.860312934
觀察台股,104,93,4.860312934
破前,129,104,4.86000794
下加,81,81,4.859949267
豪台北,81,81,4.859949267
漲台積電,81,81,4.859949267
天股,106,94,4.859587364
計上,106,94,4.859587364
第季財報,106,94,4.859587364
漲但,90,86,4.859558013
盤不,90,86,4.859558013
對弱勢,90,86,4.859558013
料中心,90,86,4.859558013
等蘋概,90,86,4.859558013
指數收在,90,86,4.859558013
相對弱勢,90,86,4.859558013
資料中心,90,86,4.859558013
天盤,117,99,4.859409344
餘額,276,147,4.858987759
當中,108,95,4.858686373
寫下,108,95,4.858686373
頭條,186,124,4.858558068
有壓,88,85,4.85846022
盤重,88,85,4.85846022
數日,88,85,4.85846022
新普,88,85,4.85846022
台股也,88,85,4.85846022
於中性,88,85,4.85846022
新高紀錄,158,115,4.857937282
潤泰,119,100,4.857643729
於市場預,110,96,4.857619221
億元周,131,105,4.857492043
費半,155,114,4.857394051
上今,86,84,4.857068304
期美,86,84,4.857068304
面為,86,84,4.857068304
股表現最,86,84,4.857068304
人預,121,101,4.855754498
上金,84,83,4.85536368
在國際,84,83,4.85536368
上電子,84,83,4.85536368
下股價,84,83,4.85536368
擇權部位,84,83,4.85536368
場台指期,84,83,4.85536368
漲跌互見台,84,83,4.85536368
選擇權部位,84,83,4.85536368
價再,114,98,4.855020676
漲逾點,133,106,4.854886332
台積電與,128,104,4.854727408
季增,160,116,4.854186047
本波,99,91,4.854124887
好的,99,91,4.854124887
點整數關卡,99,91,4.854124887
續成,97,90,4.854095711
股相,97,90,4.854095711
電聯發科,97,90,4.854095711
的國,101,92,4.853940149
光漲,101,92,4.853940149
敲進,101,92,4.853940149
上下震,101,92,4.853940149
在今日,101,92,4.853940149
短期均,101,92,4.853940149
線支撐,101,92,4.853940149
終場小漲點,95,89,4.853840121
今日買超億元,95,89,4.853840121
線下,103,93,4.853553171
續反,103,93,4.853553171
股億元,103,93,4.853553171
較佳,116,99,4.853505119
超億元台,116,99,4.853505119
意的是,93,88,4.853344722
等傳產,93,88,4.853344722
日月光投控,93,88,4.853344722
市外資,82,82,4.853326282
元大立光,82,82,4.853326282
行買賣買超億,82,82,4.853326282
買賣買超億元,82,82,4.853326282
賣買超億元自,82,82,4.853326282
自營商避險賣,82,82,4.853326282
至點現貨部分,82,82,4.853326282
增加口至口其,82,82,4.853326282
加口至口其中,82,82,4.853326282
公布月,143,110,4.853058004
體上,105,94,4.852974872
股則是,105,94,4.852974872
幅也超過,191,126,4.852878193
外台,91,87,4.852595139
天台,130,105,4.852306271
型態,151,113,4.8522701
標普,264,145,4.852082759
近來,89,86,4.851575927
盤小,89,86,4.851575927
以點開,89,86,4.851575927
產類股,89,86,4.851575927
示目前,89,86,4.851575927
權部位,89,86,4.851575927
淨多單口,89,86,4.851575927
出盡,140,109,4.851373789
新日光,109,96,4.851284548
漲幅收斂,109,96,4.851284548
資本,168,119,4.850522102
使指數,111,97,4.850191086
營收創,137,108,4.849422824
價創,127,104,4.849405461
年第季,180,123,4.848843912
下第,85,84,4.84866087
元創下,85,84,4.84866087
台塑化台,85,84,4.84866087
終場台指,85,84,4.84866087
續向,134,107,4.847190118
浩鼎,186,125,4.847152935
八大,129,105,4.847080454
仍未,98,91,4.846980354
反彈台,98,91,4.846980354
市場觀,98,91,4.846980354
創下歷史新高,98,91,4.846980354
觀看,100,92,4.846958309
升到,96,90,4.846781505
為盤面,96,90,4.846781505
在現,83,83,4.846727813
點並,83,83,4.846727813
從技術,83,83,4.846727813
逸民表示,83,83,4.846727813
賣超個股,83,83,4.846727813
顏逸民表示,83,83,4.846727813
央社記者張建,83,83,4.846727813
社記者張建中,83,83,4.846727813
證期顧問處協,83,83,4.846727813
期顧問處協理,83,83,4.846727813
超億元電子股,83,83,4.846727813
分析師顏逸民,83,83,4.846727813
析師顏逸民表,83,83,4.846727813
師顏逸民表示,83,83,4.846727813
離率為台股今,83,83,4.846727813
率為台股今日,83,83,4.846727813
分析選擇權從,83,83,4.846727813
析選擇權從成,83,83,4.846727813
量集中在點賣,83,83,4.846727813
中在點賣權未,83,83,4.846727813
量集中在點全,83,83,4.846727813
集中在點全月,83,83,4.846727813
中在點全月份,83,83,4.846727813
資買超億元日,83,83,4.846727813
天收,102,93,4.846727458
股成交,102,93,4.846727458
法人看,102,93,4.846727458
股除,94,89,4.846348813
加入,94,89,4.846348813
日盤面,94,89,4.846348813
今日早盤,104,94,4.846299101
升台股,106,95,4.84568381
股出,92,88,4.845668396
連兩,92,88,4.845668396
指數盤,92,88,4.845668396
也超過,192,127,4.844960369
價一,108,96,4.844891491
破月,108,96,4.844891491
於今,108,96,4.844891491
超賣,90,87,4.844725348
觀察盤面,90,87,4.844725348
資券,119,101,4.844353141
財經,110,97,4.843931429
站上元,110,97,4.843931429
檔整理,110,97,4.843931429
台灣高鐵,110,97,4.843931429
成交值為億元,88,86,4.843503645
資今日買超億,88,86,4.843503645
為萬,112,98,4.842812343
緊張,112,98,4.842812343
股價漲,112,98,4.842812343
終場收在,160,117,4.842241497
會將,86,85,4.841986039
避險賣,86,85,4.841986039
供應商,128,105,4.841813969
報要聞,84,84,4.840153937
指數走,84,84,4.840153937
口投信,84,84,4.840153937
各報要聞,84,84,4.840153937
至點現貨,84,84,4.840153937
元外資買超,84,84,4.840153937
買賣超張數,84,84,4.840153937
資賣超億元投,84,84,4.840153937
億元外資買超,84,84,4.840153937
台股上漲點收,84,84,4.840153937
方面台指期逆,84,84,4.840153937
面台指期逆價,84,84,4.840153937
買超億元而在,84,84,4.840153937
在點全月份未,84,84,4.840153937
線大,116,100,4.840129356
元在,116,100,4.840129356
也跟,99,92,4.839906299
聯手,99,92,4.839906299
機電,99,92,4.839906299
不排除,99,92,4.839906299
股走強,99,92,4.839906299
海台積電,99,92,4.839906299
成長動能,99,92,4.839906299
鴻海台積電,99,92,4.839906299
價的,101,93,4.839834496
創下年,101,93,4.839834496
小漲點以點,101,93,4.839834496
度翻,97,91,4.839762543
資減,97,91,4.839762543
電國泰,97,91,4.839762543
台股有,103,94,4.839558828
狹幅震盪,103,94,4.839558828
後大,95,90,4.839390709
中漲幅,105,95,4.839090236
季獲利,105,95,4.839090236
台股開高,93,89,4.838777383
年月以來,125,104,4.838634681
也可,107,96,4.838438962
目前台股,107,96,4.838438962
不確定性,107,96,4.838438962
跌的,91,88,4.837908175
攻台,91,88,4.837908175
股走揚,91,88,4.837908175
傳產類,91,88,4.837908175
幣升,132,107,4.837066903
執行,137,109,4.83686734
股主,89,87,4.836767625
副總,111,98,4.836626177
紙類,113,99,4.835482133
股輪動,113,99,4.835482133
點選擇權,113,99,4.835482133
在點全,87,86,4.835339107
帶頭,129,106,4.834275505
市櫃公司,158,117,4.83398567
上市櫃公司,158,117,4.83398567
豪台,85,85,4.833604712
市外,85,85,4.833604712
時報記者,85,85,4.833604712
多單減,202,131,4.832983303
強力,98,92,4.832782694
為強勢,98,92,4.832782694
元漲幅,209,133,4.832768267
登上,102,94,4.832752796
在高,102,94,4.832752796
鴻海也,102,94,4.832752796
陽明,96,91,4.832469935
暫時,96,91,4.832469935
恐將,96,91,4.832469935
準備,104,95,4.832433565
股高,94,90,4.831921702
的金,94,90,4.831921702
買盤進,94,90,4.831921702
汽車零組件,119,102,4.831193497
及日,126,105,4.831156426
及點,126,105,4.831156426
天在,92,89,4.831124098
佳的,92,89,4.831124098
下大,92,89,4.831124098
另一方,92,89,4.831124098
上影,110,98,4.830384028
日期,90,88,4.830062203
高加,90,88,4.830062203
最重,90,88,4.830062203
縮至億元,90,88,4.830062203
台積電漲,90,88,4.830062203
成交值為億,90,88,4.830062203
人工,146,113,4.82994844
較強,121,103,4.829501958
紅至,112,99,4.829367978
第季營,154,116,4.829038454
區間震盪,128,106,4.829022933
元鴻海,88,87,4.828719983
電台積電,88,87,4.828719983
點成交量億,88,87,4.828719983
資自營商買超,88,87,4.828719983
外資自營商買,88,87,4.828719983
情勢,114,100,4.828199624
台股億,114,100,4.828199624
標準,151,115,4.828048213
聞記者,86,86,4.82708018
賣超個,86,86,4.82708018
新聞記者,86,86,4.82708018
碼口至口,86,86,4.82708018
台股期指盤後,86,86,4.82708018
漲點為點成交,86,86,4.82708018
人淨多單增加,86,86,4.82708018
點指數,165,120,4.827060374
漲百,135,109,4.827018806
點或收,241,142,4.826653241
聚陽,101,94,4.825879708
持續上,101,94,4.825879708
台股大漲,101,94,4.825879708
估今,99,93,4.825841429
續揚,99,93,4.825841429
市場的,99,93,4.825841429
下今,103,95,4.825712576
大立光領,103,95,4.825712576
小漲點以,103,95,4.825712576
度上,97,92,4.825586025
光投,97,92,4.825586025
台股走,97,92,4.825586025
次族群,97,92,4.825586025
盤中漲,118,102,4.825436439
必須,105,96,4.825350992
都在,105,96,4.825350992
穩步,105,96,4.825350992
兩日,105,96,4.825350992
佳凌,105,96,4.825350992
再加上,105,96,4.825350992
數將,95,91,4.825100962
值也,95,91,4.825100962
價持,95,91,4.825100962
科華,95,91,4.825100962
股則有,95,91,4.825100962
刺激,107,97,4.824805216
年年,107,97,4.824805216
季獲,107,97,4.824805216
日買超億元,107,97,4.824805216
今日買超,132,108,4.824459853
資產,137,110,4.824426519
的多,93,90,4.824372811
股普遍,93,90,4.824372811
觀察盤,93,90,4.824372811
價續,109,98,4.824084872
下歷史新高,109,98,4.824084872
午盤過後,142,112,4.823702786
點分,91,89,4.823387169
金聯,91,89,4.823387169
期貨部,91,89,4.823387169
漲點漲幅成交,91,89,4.823387169
補漲,164,120,4.823099545
成本,113,100,4.82215604
場台指,89,88,4.822128565
買超億元美,89,88,4.822128565
一年,139,111,4.82175438
線與,129,107,4.821590793
年月以,129,107,4.821590793
盤過後,144,113,4.820804975
報要,87,87,4.820580365
盤仍,87,87,4.820580365
報記者,87,87,4.820580365
晨間解,87,87,4.820580365
上漲點至點價,87,87,4.820580365
漲點至點價差,87,87,4.820580365
法人淨多單增,87,87,4.820580365
今日外資不含,87,87,4.820580365
日外資不含外,87,87,4.820580365
仍為,136,110,4.819532975
紐約,131,108,4.819353923
線連,149,115,4.819253661
壓回,141,112,4.819006178
是大,100,94,4.818938231
超個股,100,94,4.818938231
指數持續,100,94,4.818938231
需要,102,95,4.818926017
新產,102,95,4.818926017
技嘉,102,95,4.818926017
康控,102,95,4.818926017
超台股億,98,93,4.818738525
前仍,104,96,4.81871322
走高盤中,104,96,4.81871322
下跌點以點,104,96,4.81871322
上銀,160,119,4.81865565
雙方,126,106,4.818393546
現上,96,92,4.818314778
長的,106,97,4.818310452
大中,106,97,4.818310452
的走勢,106,97,4.818310452
場觀望,106,97,4.818310452
兌美元,157,118,4.818005973
加速,108,98,4.817727658
及國,94,91,4.81765401
的最,94,91,4.81765401
電南,94,91,4.81765401
上台積電,94,91,4.81765401
再創歷史新高,94,91,4.81765401
光領,110,99,4.816974166
定性,110,99,4.816974166
漲大,92,90,4.816742309
度回,92,90,4.816742309
計今年,92,90,4.816742309
台塑南亞台,92,90,4.816742309
跌回,112,100,4.816058735
電開,90,89,4.815564747
見台,90,89,4.815564747
年台,177,125,4.815219704
外資台,88,88,4.81410528
碼口至,88,88,4.81410528
指數來到,88,88,4.81410528
下跌類股則,88,88,4.81410528
指期逆價差,88,88,4.81410528
台指期逆價差,88,88,4.81410528
在點賣權未平,88,88,4.81410528
外資不含外資,88,88,4.81410528
股依,459,184,4.813902351
線型,116,102,4.813774491
使台,116,102,4.813774491
盤大漲,116,102,4.813774491
去年同期,236,142,4.813658963
也均,342,165,4.813190367
度跌,118,103,4.812420712
至月,118,103,4.812420712
望氣氛,118,103,4.812420712
重量級,101,95,4.812072593
仍需,103,96,4.812011314
心態,103,96,4.812011314
步上,103,96,4.812011314
股上週,103,96,4.812011314
光聯,105,97,4.811754125
公布的,105,97,4.811754125
金額為,220,138,4.811623044
盤進,97,93,4.81156277
料中,97,93,4.81156277
的電,97,93,4.81156277
各類股,97,93,4.81156277
到美股,97,93,4.81156277
的機會,97,93,4.81156277
大至億元,97,93,4.81156277
體類股,107,98,4.811311307
回歸,95,92,4.810967391
產類,95,92,4.810967391
正新,95,92,4.810967391
熱門股,120,104,4.810935127
美元指數,120,104,4.810935127
在新,109,99,4.810692497
為主的,109,99,4.810692497
盪終場,93,91,4.810127409
震盪終場,93,91,4.810127409
萬張外資,93,91,4.810127409
日最高,111,100,4.809906744
終場下跌點,111,100,4.809906744
三王,155,118,4.809611956
車零組件,122,105,4.809324212
出大,91,90,4.809028412
期年,91,90,4.809028412
億外資,91,90,4.809028412
短多,129,108,4.80902408
一方,113,101,4.808962547
資期現貨,113,101,4.808962547
下歷史新,113,101,4.808962547
外資期現貨,113,101,4.808962547
規模,144,114,4.808719792
調降,169,123,4.80805179
不利,115,102,4.807867897
要聞,89,89,4.807654922
口投,89,89,4.807654922
勢在,89,89,4.807654922
民表示,89,89,4.807654922
為台股今日,89,89,4.807654922
未平倉,611,204,4.807554616
高漲,136,111,4.807217247
特別,117,103,4.806630318
台灣高,117,103,4.806630318
觀望氣氛,117,103,4.806630318
金額為億元,157,119,4.806293148
過熱,102,96,4.805244023
會再,102,96,4.805244023
大漲元,102,96,4.805244023
多頭氣,102,96,4.805244023
台積電也,102,96,4.805244023
漲表,100,95,4.805150976
等傳,100,95,4.805150976
電子金融,100,95,4.805150976
召開法,104,97,4.805135058
數持續,104,97,4.805135058
台光電,104,97,4.805135058
外資加,106,98,4.804834707
線台股,106,98,4.804834707
情況下,106,98,4.804834707
漲約,138,112,4.804713859
上證,108,99,4.804352932
高不,108,99,4.804352932
盤拉,108,99,4.804352932
勢上,108,99,4.804352932
帶動股,108,99,4.804352932
人看好,108,99,4.804352932
外資賣超億元,108,99,4.804352932
看台,96,93,4.804312653
盤再,96,93,4.804312653
單加碼,193,131,4.804041035
在盤,128,108,4.803798944
改變,110,100,4.803699079
揚明光,110,100,4.803699079
證券台,94,92,4.803542252
元鴻,92,91,4.802519439
建中,92,91,4.802519439
晨間,92,91,4.802519439
資不含外資自,92,91,4.802519439
不含外資自營,92,91,4.802519439
含外資自營商,92,91,4.802519439
電類,156,119,4.802119762
續第,130,109,4.801744553
收在元,346,167,4.801549927
日開盤,90,90,4.801229277
台股盤前,90,90,4.801229277
至點電子期,90,90,4.801229277
買超億元期貨,90,90,4.801229277
上漲點為點成,90,90,4.801229277
買超億元電子,90,90,4.801229277
析期貨走勢台,90,90,4.801229277
選擇權從成交,90,90,4.801229277
擇權從成交量,90,90,4.801229277
權從成交量來,90,90,4.801229277
從成交量來觀,90,90,4.801229277
權集中在點選,90,90,4.801229277
集中在點選擇,90,90,4.801229277
中在點選擇權,90,90,4.801229277
在點選擇權未,90,90,4.801229277
點選擇權未平,90,90,4.801229277
元期貨淨多單,90,90,4.801229277
上日,116,103,4.800790221
明日,125,107,4.800386485
是今,103,97,4.798452037
近震盪,103,97,4.798452037
附近震盪,103,97,4.798452037
日成交,101,96,4.798410058
交叉向,101,96,4.798410058
時分,105,98,4.798296717
台股後市,99,95,4.798159793
量價,120,105,4.798138174
分別上漲,120,105,4.798138174
下近,107,99,4.797954393
悲觀,107,99,4.797954393
步走高,107,99,4.797954393
股普,97,94,4.797689499
再創歷史新,97,94,4.797689499
上新,95,93,4.796986617
大漲台,95,93,4.796986617
勢反,111,101,4.796746765
望持,111,101,4.796746765
電和,111,101,4.796746765
股股價,111,101,4.796746765
競爭,144,115,4.796740158
意外,122,106,4.796619008
台指期部,93,92,4.796037698
點作收成交量,93,92,4.796037698
淨多單增加口,279,154,4.796004976
今年營,149,117,4.795492774
天價,160,121,4.795462919
瑞昱,124,107,4.794979379
長紅,124,107,4.794979379
呈現漲,91,91,4.794828319
中央社記者張,91,91,4.794828319
顧問處協理簡,91,91,4.794828319
問處協理簡伯,91,91,4.794828319
處協理簡伯儀,91,91,4.794828319
鴻海台塑化中,91,91,4.794828319
海台塑化中華,91,91,4.794828319
成交量來觀察,91,91,4.794828319
交量來觀察買,91,91,4.794828319
量來觀察買權,91,91,4.794828319
來觀察買權集,91,91,4.794828319
觀察買權集中,91,91,4.794828319
察買權集中在,91,91,4.794828319
中在點賣權集,91,91,4.794828319
在點賣權集中,91,91,4.794828319
點賣權集中在,91,91,4.794828319
賣權集中在點,91,91,4.794828319
點全月份未平,91,91,4.794828319
距離,141,114,4.79479867
上月,157,120,4.794678339
股息,190,131,4.794092862
元再,117,104,4.793755859
創今,154,119,4.793692126
去年同,248,147,4.793384182
強勢表,126,108,4.793225078
股價收,126,108,4.793225078
快速,119,105,4.792475045
第季財,119,105,4.792475045
跳空開高,133,111,4.79235584
股國,102,97,4.791703814
電子金,102,97,4.791703814
的重要,104,98,4.791696161
數收盤,104,98,4.791696161
體族群,128,109,4.791361582
高以,108,100,4.791112628
持有,108,100,4.791112628
中指,108,100,4.791112628
短中,108,100,4.791112628
示美,98,95,4.791097632
面焦點,98,95,4.791097632
盤面焦點,98,95,4.791097632
年上,148,117,4.79107303
盤過,148,117,4.79107303
等也均收,251,148,4.790748413
場觀,110,101,4.790556084
元收,110,101,4.790556084
金華南金,110,101,4.790556084
高台積電,110,101,4.790556084
各大,96,94,4.790460286
上中,96,94,4.790460286
股電,96,94,4.790460286
數來到,96,94,4.790460286
點開出後,96,94,4.790460286
主的,112,102,4.789834936
華夏,112,102,4.789834936
巨華新科,112,102,4.789834936
國巨華新科,112,102,4.789834936
消息面,94,93,4.789583056
買超億元電,94,93,4.789583056
台幣匯率,123,107,4.789528489
跌勢,114,103,4.788957449
內外,114,103,4.788957449
終場小漲,114,103,4.788957449
高紀錄,182,129,4.788558749
晚報,92,92,4.788452012
後解析,92,92,4.788452012
至點電,92,92,4.788452012
盤後解析,92,92,4.788452012
從成交量,92,92,4.788452012
漲點為點成,92,92,4.788452012
超億元電子,92,92,4.788452012
析期貨走勢,92,92,4.788452012
元期貨淨多,92,92,4.788452012
點中央社記者,92,92,4.788452012
泰證期顧問處,92,92,4.788452012
台塑化中華電,92,92,4.788452012
盤勢分析期貨,92,92,4.788452012
勢分析期貨走,92,92,4.788452012
分析期貨走勢,92,92,4.788452012
選擇權分析選,92,92,4.788452012
擇權分析選擇,92,92,4.788452012
權分析選擇權,92,92,4.788452012
買權集中在點,92,92,4.788452012
權集中在點賣,92,92,4.788452012
億元期貨淨多,92,92,4.788452012
昱晶,116,104,4.787931404
續創新高,116,104,4.787931404
不斷,125,108,4.787875037
將公,132,111,4.787327447
指數跌,132,111,4.787327447
均線之上,169,125,4.785440762
元但,103,98,4.785031831
現大,103,98,4.785031831
線的,103,98,4.785031831
叉向,103,98,4.785031831
重新站,103,98,4.785031831
美股道瓊,101,97,4.784889106
的上,107,100,4.784731723
超個,107,100,4.784731723
統一證,107,100,4.784731723
成長動,107,100,4.784731723
指數以,99,96,4.784536759
表現強勢,99,96,4.784536759
直接,109,101,4.784308866
較前一,109,101,4.784308866
基金經理人,122,107,4.784033103
年成,187,131,4.783986356
值為億,97,95,4.783963038
創下歷史,111,102,4.783716443
光則,95,94,4.783155374
由黑翻紅,113,103,4.782962986
作帳,232,144,4.782621288
以來的,124,108,4.782482024
為多,131,111,4.782260816
指數來,93,93,4.782100311
漲多於跌,93,93,4.782100311
成交量來,93,93,4.782100311
觀察買權,93,93,4.782100311
買超億元而,93,93,4.782100311
元台股今天類,93,93,4.782100311
牽動,115,104,4.78205652
買市場,115,104,4.78205652
櫃買市場,115,104,4.78205652
買超張,868,232,4.781176309
股部分,117,105,4.781004602
的影響,117,105,4.781004602
開低走高,117,105,4.781004602
多單增加口,281,156,4.780996746
半根,151,119,4.780843199
單日,189,132,4.779920908
第二季,227,143,4.779331726
平倉,615,208,4.77920092
金經理,128,110,4.779037806
臺企銀,128,110,4.779037806
基金經理,128,110,4.779037806
台股再,104,99,4.778393702
正隆,102,98,4.778302482
在美股,102,98,4.778302482
續發,106,100,4.778290902
汽車電,106,100,4.778290902
盤開高,106,100,4.778290902
止連,135,113,4.778022993
點一,100,97,4.778006589
台化台塑,100,97,4.778006589
再創歷史,100,97,4.778006589
主因,108,101,4.77800407
也持續,108,101,4.77800407
外資今日買超,108,101,4.77800407
積電大立光鴻,108,101,4.77800407
高上,110,102,4.777542579
由紅翻黑,110,102,4.777542579
下股,98,96,4.777494649
點收復,130,111,4.777155359
價跌,112,103,4.776915238
預期台,112,103,4.776915238
漲金融股,96,95,4.776754508
超億元電,96,95,4.776754508
綠能,114,104,4.776130326
明光,114,104,4.776130326
也帶動,114,104,4.776130326
口淨多單,158,122,4.775853375
從成,94,94,4.775773159
電鴻海台塑化,94,94,4.775773159
的漲幅,125,109,4.775478904
再創波段,125,109,4.775478904
較去年,204,137,4.774869734
上漲點或,197,135,4.774033505
處理,166,125,4.773908725
台積電法說,127,110,4.773798832
也均收,273,155,4.773204111
中期,144,117,4.773090272
下影,120,107,4.772905889
挹注,120,107,4.772905889
後在,105,100,4.771789031
為近,103,99,4.771747873
聯亞,103,99,4.771747873
股道瓊,103,99,4.771747873
而台,122,108,4.771564278
