gram,TF,DF,TF_IDF
灣指數上漲點,12,12,5.141815414
點漲幅約為寶,12,12,5.141815414
漲幅約為寶島,12,12,5.141815414
島股價指數上,11,11,5.125505592
點漲幅約為產,11,11,5.125505592
漲幅約為產業,11,11,5.125505592
金融類指數上,13,13,5.154296983
融類指數上漲,13,13,5.154296983
類指數上漲點,41,16,6.134976806
點漲幅約為未,28,16,5.746077206
漲幅約為未含,28,16,5.746077206
電子類指數上,30,16,5.816432693
子類指數上漲,30,16,5.816432693
點漲幅約為證,12,12,5.141815414
漲幅約為證交,12,12,5.141815414
年月以來新低,19,16,5.350653271
減碼台指期淨,14,14,5.163698449
碼台指期淨多,18,18,5.180155339
積電大立光等,13,13,5.154296983
台股盤後蘋概,14,14,5.163698449
類股漲跌互見,35,35,5.108776862
走勢相對疲弱,11,11,5.125505592
台股今日受制,19,19,5.180581644
盤面上蘋概股,16,15,5.237187625
大跌超過百點,12,12,5.141815414
下檔支撐暫看,13,13,5.154296983
八大類股全數,16,16,5.175408956
大類股全數下,15,15,5.170588853
線開盤日出刊,14,14,5.163698449
年經濟成長率,13,12,5.227782106
塑化中華電台,25,25,5.165741474
化中華電台塑,14,14,5.163698449
塑南亞台化國,23,23,5.173255011
元大期貨台股,29,29,5.145878315
大期貨台股期,29,29,5.145878315
台股期指盤後,20,20,5.179966765
協理簡伯儀說,13,13,5.154296983
次為台積電大,15,15,5.170588853
為台積電大立,15,15,5.170588853
新聞記者陳瑞,29,29,5.145878315
聞記者陳瑞哲,29,29,5.145878315
記者陳瑞哲報,29,29,5.145878315
者陳瑞哲報導,29,29,5.145878315
財報不如預期,18,17,5.236139285
大法人合計買,27,27,5.156479001
法人合計買超,27,27,5.156479001
淨多單增加口,214,109,5.044760385
多單增加口至,183,96,5.121754935
單增加口至口,197,103,5.071317194
月日以來新高,12,11,5.220384682
上漲點或收在,25,19,5.45154333
漲點或收在點,26,20,5.436470496
指數上漲點或,30,24,5.380233292
數上漲點或收,22,19,5.325328696
以來最大單日,21,21,5.178460885
來最大單日跌,35,32,5.20778707
分析師指出今,36,36,5.102070065
析師指出今日,33,33,5.121819693
分別上漲及表,11,11,5.125505592
別上漲及表現,11,11,5.125505592
上漲及表現較,11,11,5.125505592
漲及表現較差,11,11,5.125505592
觀察外資動向,11,11,5.125505592
永豐期貨提供,37,20,5.781410761
豐期貨提供台,19,19,5.180581644
期貨提供台指,19,19,5.180581644
貨提供台指期,19,19,5.180581644
下跌點至點價,162,162,4.309307727
跌點至點價差,162,162,4.309307727
點至點價差方,195,195,4.152506418
至點價差方面,195,195,4.152506418
價差縮至點現,57,57,4.95039587
差縮至點現貨,57,57,4.95039587
縮至點現貨部,57,57,4.95039587
至點現貨部分,136,136,4.445371253
點現貨部分三,195,195,4.152506418
現貨部分三大,195,195,4.152506418
分三大法人買,30,30,5.140175439
大法人買超億,31,31,5.134247121
法人買超億元,31,31,5.134247121
人買超億元而,30,30,5.140175439
買超億元而在,33,33,5.121819693
多單降至口另,13,13,5.154296983
帶動台指期以,12,12,5.141815414
台指期以下跌,12,12,5.141815414
指期以下跌點,12,12,5.141815414
期以下跌點開,12,12,5.141815414
週三大盤開低,14,14,5.163698449
三大盤開低走,14,14,5.163698449
量價結構仍為,22,22,5.1761888
價結構仍為區,12,12,5.141815414
結構仍為區間,12,12,5.141815414
構仍為區間震,12,12,5.141815414
仍為區間震盪,17,14,5.366578995
為區間震盪偏,14,14,5.163698449
死亡交叉向下,46,45,5.056494111
交量來觀察買,158,158,4.329459941
量來觀察買權,158,158,4.329459941
來觀察買權集,158,158,4.329459941
觀察買權集中,158,158,4.329459941
察買權集中在,158,158,4.329459941
權集中在點選,158,158,4.329459941
集中在點選擇,158,158,4.329459941
中在點選擇權,158,158,4.329459941
在點選擇權未,158,158,4.329459941
點選擇權未平,159,159,4.3243967
選擇權未平倉,182,181,4.220171422
擇權未平倉量,181,180,4.224912121
權未平倉量部,169,169,4.274673043
未平倉量部分,169,169,4.274673043
平倉量部分買,169,169,4.274673043
倉量部分買權,159,159,4.3243967
量部分買權未,159,159,4.3243967
部分買權未平,159,159,4.3243967
分買權未平倉,159,159,4.3243967
買權未平倉最,168,162,4.330514158
權未平倉最大,349,173,4.655751728
未平倉最大量,351,175,4.641315023
平倉最大量集,314,161,4.704613405
倉最大量集中,314,161,4.704613405
最大量集中在,310,161,4.697122527
大量集中在點,311,161,4.69900427
量集中在點賣,155,155,4.344752077
中在點賣權未,154,154,4.349883997
在點賣權未平,154,154,4.349883997
點賣權未平倉,162,160,4.326623163
賣權未平倉最,180,172,4.286063958
量集中在點全,149,149,4.375808222
集中在點全月,149,149,4.375808222
中在點全月份,149,149,4.375808222
份未平倉量值,193,193,4.161565839
未平倉量值由,187,187,4.189068807
平倉量值由降,128,128,4.489829444
倉量值由降至,128,128,4.489829444
量值由降至大,55,55,4.965040227
值由降至大於,55,55,4.965040227
由降至大於中,55,55,4.965040227
中性值反應籌,96,96,4.681897747
性值反應籌碼,96,96,4.681897747
值反應籌碼面,96,96,4.681897747
反應籌碼面為,107,107,4.613138228
應籌碼面為偏,103,103,4.637793249
籌碼面為偏多,88,88,4.733840866
碼面為偏多架,84,84,4.760440253
面為偏多架構,84,84,4.760440253
為偏多架構買,68,68,4.870987474
偏多架構買權,68,68,4.870987474
多架構買權平,68,68,4.870987474
架構買權平均,91,91,4.714167046
構買權平均隱,91,91,4.714167046
跌中央社記者,17,17,5.178505566
維持利率不變,20,19,5.231225418
至時分大盤指,15,15,5.170588853
時分大盤指數,15,15,5.170588853
分大盤指數來,15,15,5.170588853
大盤指數來到,19,19,5.180581644
盤指數來到點,19,19,5.180581644
指數來到點跌,16,16,5.175408956
數來到點跌點,16,16,5.175408956
來到點跌點成,16,16,5.175408956
到點跌點成交,16,16,5.175408956
人同步賣超合,11,11,5.125505592
同步賣超合計,21,21,5.178460885
步賣超合計賣,21,21,5.178460885
加權指數開高,15,15,5.170588853
震盪整理走勢,15,14,5.235791562
弱股王大立光,12,12,5.141815414
低於市場預期,16,15,5.237187625
指數由紅翻黑,35,33,5.173788243
回測季線支撐,13,12,5.227782106
跌開盤日出刊,13,13,5.154296983
未來的變數美,14,14,5.163698449
來的變數美國,14,14,5.163698449
加權指數點收,35,35,5.108776862
權指數點收點,35,35,5.108776862
最低一度來到,12,12,5.141815414
股市震盪加劇,11,11,5.125505592
跌破點整數關,32,30,5.198336725
加上國際股市,12,12,5.141815414
時分加權指數,18,18,5.180155339
分加權指數來,17,17,5.178505566
大跌點成交值,11,11,5.125505592
跌點成交值新,36,36,5.102070065
析師薛舜日表,16,16,5.175408956
師薛舜日表示,16,16,5.175408956
運達投顧分析,18,18,5.180155339
達投顧分析師,18,18,5.180155339
投顧分析師顏,18,18,5.180155339
顧分析師顏逸,18,18,5.180155339
分析師顏逸民,19,19,5.180581644
析師顏逸民表,19,19,5.180581644
師顏逸民表示,19,19,5.180581644
顏逸民表示台,13,13,5.154296983
逸民表示台股,13,13,5.154296983
年線中央社記,14,14,5.163698449
線中央社記者,25,25,5.165741474
跌逾半根停板,11,11,5.125505592
寬鬆貨幣政策,13,13,5.154296983
盤後解析台股,13,13,5.154296983
一度跌逾百點,16,12,5.450788922
成交量億元台,11,11,5.125505592
交量億元台股,11,11,5.125505592
億元台股今日,22,22,5.1761888
立光聯發科等,12,12,5.141815414
英國脫歐公投,36,28,5.381076345
權值股普遍走,11,11,5.125505592
台股今天開低,20,20,5.179966765
點或以點作收,52,50,5.033328181
股那斯達克指,14,12,5.307374831
盤中一度下跌,11,11,5.125505592
中國信託台灣,16,15,5.237187625
國信託台灣活,16,15,5.237187625
信託台灣活力,16,15,5.237187625
託台灣活力基,16,15,5.237187625
台灣活力基金,16,15,5.237187625
灣活力基金經,15,15,5.170588853
活力基金經理,15,15,5.170588853
力基金經理人,18,18,5.180155339
金經理人周俊,15,15,5.170588853
經理人周俊宏,15,15,5.170588853
理人周俊宏表,14,14,5.163698449
人周俊宏表示,14,14,5.163698449
台積電鴻海與,30,27,5.253522292
週二下跌點至,37,37,5.095259867
二下跌點至點,37,37,5.095259867
轉為逆價差點,80,52,5.330589952
為逆價差點現,28,28,5.151324693
價差點現貨部,59,59,4.93579995
差點現貨部分,59,59,4.93579995
分三大法人賣,165,165,4.294367438
人賣超億元而,165,165,4.294367438
電子權值股走,13,11,5.307664983
量值由降至小,19,19,5.180581644
值由降至小於,19,19,5.180581644
由降至小於中,19,19,5.180581644
降至小於中性,19,19,5.180581644
至小於中性值,23,23,5.173255011
籌碼面為偏空,21,21,5.178460885
碼面為偏空架,21,21,5.178460885
面為偏空架構,21,21,5.178460885
為偏空架構買,21,21,5.178460885
偏空架構買權,21,21,5.178460885
空架構買權平,21,21,5.178460885
權升賣權降選,16,16,5.175408956
升賣權降選擇,16,16,5.175408956
賣權降選擇權,16,16,5.175408956
道瓊指數一度,16,16,5.175408956
呈現震盪整理,15,14,5.235791562
投資人現階段,16,12,5.450788922
期貨方面外資,20,20,5.179966765
重要經濟數據,34,34,5.115365578
時分左右台股,12,12,5.141815414
分左右台股加,12,12,5.141815414
左右台股加權,15,15,5.170588853
右台股加權指,15,15,5.170588853
出現跌深反彈,27,26,5.196330065
個股表現方面,37,37,5.095259867
中小型電子股,20,18,5.285256124
權股價指數開,14,14,5.163698449
富邦金等金融,14,13,5.232770901
邦金等金融股,14,13,5.232770901
化台塑南亞台,16,16,5.175408956
週三下跌點至,42,42,5.060069627
三下跌點至點,42,42,5.060069627
價差擴至點現,79,79,4.794281212
差擴至點現貨,79,79,4.794281212
擴至點現貨部,79,79,4.794281212
平倉量值由升,51,51,4.994414171
倉量值由升至,51,51,4.994414171
作收成交量億,39,39,5.081380154
收成交量億元,36,36,5.102070065
成交量億元在,12,12,5.141815414
交量億元在三,12,12,5.141815414
量億元在三大,11,11,5.125505592
計賣超億元在,25,25,5.165741474
口就籌碼面外,11,11,5.125505592
就籌碼面外資,11,11,5.125505592
昨晚歐美股市,14,14,5.163698449
指數全面收黑,19,18,5.234089276
瓊工業指數終,21,19,5.279397758
工業指數終場,21,19,5.279397758
電子傳產金融,28,25,5.271768973
成為外資提款,14,13,5.232770901
為外資提款機,13,12,5.227782106
利了結賣壓出,15,14,5.235791562
了結賣壓出籠,14,13,5.232770901
今年月日以來,12,12,5.141815414
億元櫃買指數,31,31,5.134247121
優於去年同期,16,15,5.237187625
中小型股為主,29,29,5.145878315
小型股為主的,31,30,5.169725206
點成交量約新,13,13,5.154296983
成交量約新台,13,13,5.154296983
交量約新台幣,13,13,5.154296983
量約新台幣億,13,13,5.154296983
月合併營收億,21,18,5.333926012
中一度重挫逾,13,12,5.227782106
終場台股收跌,12,12,5.141815414
場台股收跌點,12,12,5.141815414
分析師表示在,15,15,5.170588853
集中市場台股,15,15,5.170588853
符合市場預期,23,21,5.266563433
盤中一度下探,14,14,5.163698449
以平高盤開出,14,14,5.163698449
蘋果光學鏡頭,12,12,5.141815414
果光學鏡頭供,12,12,5.141815414
光學鏡頭供應,15,15,5.170588853
學鏡頭供應商,15,15,5.170588853
鏡頭供應商大,16,16,5.175408956
頭供應商大立,16,16,5.175408956
供應商大立光,16,16,5.175408956
在集中市場賣,18,15,5.358730627
漲跌互見道瓊,24,24,5.169747642
個交易日下跌,14,14,5.163698449
拖累大盤指數,29,27,5.22229695
震盪走低盤中,17,17,5.178505566
富邦金外資賣,26,26,5.161300337
邦金外資賣超,26,26,5.161300337
金外資賣超億,26,26,5.161300337
衝擊台股今日,11,11,5.125505592
分析師郭明錤,11,11,5.125505592
法人認為指數,11,11,5.125505592
跌道瓊工業指,11,11,5.125505592
跌點或以點作,36,35,5.133345037
下跌點或收點,40,14,6.260695037
台股今日以點,28,28,5.151324693
股今日以點開,23,23,5.173255011
今日以點開出,29,27,5.22229695
日以點開出下,12,12,5.141815414
以點開出下跌,20,20,5.179966765
點開出下跌點,20,20,5.179966765
指出台股今日,11,11,5.125505592
台塑台化南亞,20,20,5.179966765
持續賣超台股,15,14,5.235791562
終場下跌點或,24,24,5.169747642
大盤指數一度,11,11,5.125505592
資持續賣超台,12,11,5.220384682
指數跌幅收斂,16,15,5.237187625
創下波段新高,22,22,5.1761888
以中小型股為,23,23,5.173255011
漲點今日外資,20,20,5.179966765
及汽車零組件,11,11,5.125505592
將回歸基本面,13,12,5.227782106
概念股表現相,23,23,5.173255011
念股表現相對,23,23,5.173255011
外資自營商賣,99,98,4.676052523
資自營商賣超,103,102,4.6505588
賣超投信買超,15,15,5.170588853
買超合計賣超,17,17,5.178505566
中央社記者吳,30,30,5.140175439
央社記者吳家,30,30,5.140175439
社記者吳家豪,30,30,5.140175439
記者吳家豪台,30,30,5.140175439
者吳家豪台北,30,30,5.140175439
吳家豪台北年,30,30,5.140175439
家豪台北年月,30,30,5.140175439
豪台北年月日,30,30,5.140175439
股漲金融股跌,17,17,5.178505566
新光金中信金,11,11,5.125505592
源工商時報呂,11,11,5.125505592
股王大立光更,14,13,5.232770901
自營商賣超合,22,22,5.1761888
營商賣超合計,22,22,5.1761888
商賣超合計賣,20,20,5.179966765
創下年月以來,17,15,5.299747556
多於平盤附近,14,12,5.307374831
上漲點今日外,14,14,5.163698449
邦金國泰金中,13,12,5.227782106
季線與半年線,28,23,5.360385882
之下加權指數,11,11,5.125505592
人合計買超億,21,21,5.178460885
增加口淨多單,14,14,5.163698449
非農就業數據,13,13,5.154296983
新台幣兌美元,34,34,5.115365578
台幣兌美元匯,28,27,5.189975761
特斯拉概念股,20,15,5.467454546
併營收億元年,16,12,5.450788922
營收億元年增,31,22,5.505308073
點上漲點成交,23,20,5.31660679
台積電鴻海聯,24,22,5.259692399
積電鴻海聯發,20,18,5.285256124
電鴻海聯發科,20,18,5.285256124
市場關注焦點,16,15,5.237187625
開低走低終場,17,17,5.178505566
走低終場下跌,14,13,5.232770901
低終場下跌點,13,13,5.154296983
半導體指數跌,14,13,5.232770901
際股市表現不,14,11,5.388473921
類股相對抗跌,14,14,5.163698449
賣方合計賣超,11,11,5.125505592
富邦金大立光,19,19,5.180581644
邦金大立光外,19,19,5.180581644
金大立光外資,19,19,5.180581644
大立光外資賣,18,18,5.180155339
立光外資賣超,18,18,5.180155339
光外資賣超億,18,18,5.180155339
亞洲股市全面,15,13,5.30582837
正價差點金融,24,24,5.169747642
香港恆生指數,68,68,4.870987474
點或成為點恆,18,12,5.577289114
或成為點恆生,18,12,5.577289114
成為點恆生中,12,12,5.141815414
為點恆生中國,12,12,5.141815414
點恆生中國企,22,22,5.1761888
恆生中國企業,22,22,5.1761888
生中國企業股,22,22,5.1761888
中國企業股指,22,22,5.1761888
國企業股指數,22,22,5.1761888
證券分析師張,37,37,5.095259867
在股價表現方,33,33,5.121819693
股價表現方面,55,51,5.054903607
場上漲點收在,11,11,5.125505592
在點成交量為,13,12,5.227782106
值股台積電大,17,17,5.178505566
股台積電大立,21,20,5.227667084
其他個股表現,28,28,5.151324693
美國經濟成長,14,13,5.232770901
到點下跌點成,26,26,5.161300337
到新台幣億元,24,24,5.169747642
跌主要電子權,18,18,5.180155339
來到元跌鴻海,13,13,5.154296983
跌鴻海來到元,11,11,5.125505592
鴻海來到元跌,12,12,5.141815414
來到元跌日月,12,12,5.141815414
到元跌日月光,12,12,5.141815414
大立光跌破元,11,11,5.125505592
盤中跌幅超過,17,13,5.438365287
預估今天量能,11,11,5.125505592
價指數終場收,11,11,5.125505592
股跌金融股跌,65,65,4.892410138
台積電收在元,15,15,5.170588853
可留意半導體,12,12,5.141815414
賣超億元美國,31,30,5.169725206
三劍客台積電,17,14,5.366578995
積電鴻海與大,20,17,5.342375934
電鴻海與大立,20,17,5.342375934
鴻海與大立光,26,22,5.336508265
金融股國泰金,15,15,5.170588853
收跌新聞記者,21,21,5.178460885
跌新聞記者新,32,32,5.128120568
新聞記者新聞,164,164,4.299331205
聞記者新聞中,164,164,4.299331205
記者新聞中心,164,164,4.299331205
者新聞中心報,164,164,4.299331205
新聞中心報導,164,164,4.299331205
聞中心報導大,141,141,4.418235457
中心報導大陸,141,141,4.418235457
心報導大陸滬,97,97,4.675521159
報導大陸滬深,97,97,4.675521159
導大陸滬深兩,97,97,4.675521159
大陸滬深兩市,101,101,4.650268777
陸滬深兩市今,88,88,4.733840866
升至平盤附近,14,13,5.232770901
終場收於點下,75,72,4.872794254
場收於點下跌,75,72,4.872794254
收於點下跌點,402,126,5.232654287
於點下跌點或,401,125,5.243552688
點下跌點或深,106,105,4.631719198
下跌點或深證,107,106,4.62549179
跌點或深證成,108,107,4.619290297
點或深證成指,109,108,4.613114528
或深證成指收,105,104,4.637972709
深證成指收於,132,131,4.477742874
證成指收於點,132,131,4.477742874
成指收於點下,112,111,4.594739669
指收於點下跌,112,111,4.594739669
點下跌點或創,110,102,4.69463647
下跌點或創業,96,96,4.681897747
跌點或創業板,103,103,4.637793249
點或創業板指,109,109,4.600956492
或創業板指數,100,100,4.656544017
創業板指數收,137,137,4.439904915
業板指數收於,133,133,4.461890071
板指數收於點,133,133,4.461890071
指數收於點下,102,100,4.669893043
數收於點下跌,102,100,4.669893043
點下跌點或在,63,57,5.028473578
下跌點或在成,22,22,5.1761888
跌點或在成交,22,22,5.1761888
點或在成交量,28,28,5.151324693
或在成交量方,28,28,5.151324693
在成交量方面,45,45,5.03836785
成交量方面滬,140,140,4.423623717
交量方面滬市,133,133,4.461890071
量方面滬市成,42,42,5.060069627
方面滬市成交,42,42,5.060069627
面滬市成交億,42,42,5.060069627
人民幣下同深,130,130,4.478591617
民幣下同深市,118,118,4.547304882
幣下同深市成,118,118,4.547304882
下同深市成交,118,118,4.547304882
同深市成交億,117,117,4.553173942
兩市共成交億,32,32,5.128120568
市共成交億元,32,32,5.128120568
共成交億元較,47,47,5.023767042
成交億元較昨,31,31,5.134247121
交億元較昨日,31,31,5.134247121
路透社引述分,102,102,4.644018564
透社引述分析,102,102,4.644018564
社引述分析師,101,101,4.650268777
分析師表示今,14,14,5.163698449
等概念股表現,41,40,5.095245575
概念股表現活,26,24,5.245249897
念股表現活躍,26,24,5.245249897
逾香港恆生指,13,13,5.154296983
港恆生指數今,33,33,5.121819693
恆生指數今日,63,63,4.906798298
生指數今日開,12,12,5.141815414
指數今日開低,12,12,5.141815414
香港台資股中,17,17,5.178505566
克莉絲汀國際,52,52,4.987065574
跌逾大洋集團,17,17,5.178505566
跌逾富智康集,31,31,5.134247121
逾富智康集團,56,56,4.95771282
富智康集團跌,31,31,5.134247121
凱普松國際則,16,16,5.175408956
勢台指期週四,40,40,5.074332737
台指期週四下,33,33,5.121819693
指期週四下跌,33,33,5.121819693
期週四下跌點,33,33,5.121819693
週四下跌點至,33,33,5.121819693
四下跌點至點,33,33,5.121819693
至點電子期轉,16,16,5.175408956
點電子期轉為,46,46,5.031077241
電子期轉為逆,26,26,5.161300337
子期轉為逆價,26,26,5.161300337
為逆價差點金,26,26,5.161300337
差點金融期轉,25,25,5.165741474
至口台指籌碼,28,28,5.151324693
口台指籌碼面,32,32,5.128120568
台指籌碼面顯,33,33,5.121819693
指籌碼面顯示,33,33,5.121819693
籌碼面顯示目,33,33,5.121819693
碼面顯示目前,33,33,5.121819693
面顯示目前法,33,33,5.121819693
示目前法人對,33,33,5.121819693
目前法人對指,32,32,5.128120568
前法人對指數,32,32,5.128120568
法人對指數持,11,11,5.125505592
人對指數持中,11,11,5.125505592
對指數持中性,11,11,5.125505592
指數持中性偏,11,11,5.125505592
數持中性偏多,11,11,5.125505592
術面觀察週四,14,14,5.163698449
面觀察週四大,14,14,5.163698449
觀察週四大盤,14,14,5.163698449
察週四大盤開,14,14,5.163698449
指標持續死亡,22,22,5.1761888
標持續死亡交,22,22,5.1761888
持續死亡交叉,24,24,5.169747642
續死亡交叉向,20,20,5.179966765
升至買賣權皆,49,49,5.009105444
至買賣權皆升,49,49,5.009105444
買賣權皆升選,44,44,5.045633891
賣權皆升選擇,44,44,5.045633891
權皆升選擇權,44,44,5.045633891
皆升選擇權部,44,44,5.045633891
升選擇權部位,49,49,5.009105444
選擇權部位顯,13,13,5.154296983
擇權部位顯示,13,13,5.154296983
權部位顯示偏,11,11,5.125505592
部位顯示偏多,11,11,5.125505592
維持震盪整理,11,11,5.125505592
點下跌點或成,67,67,4.878106189
下跌點或成交,72,71,4.860102534
跌點或成交量,64,64,4.899594065
點或成交量方,69,69,4.863891695
或成交量方面,69,69,4.863891695
滬市成交億元,43,43,5.052869853
市成交億元人,42,42,5.060069627
成交億元人民,138,138,4.434458306
交億元人民幣,138,138,4.434458306
深市成交億元,124,124,4.512558746
市成交億元兩,124,124,4.512558746
成交億元兩市,133,133,4.461890071
交億元兩市共,31,31,5.134247121
億元兩市共成,31,31,5.134247121
元兩市共成交,31,31,5.134247121
億元較昨日放,13,13,5.154296983
元較昨日放量,12,12,5.141815414
力守平盤之上,18,17,5.236139285
等概念股相對,35,34,5.140804458
概念股相對活,43,43,5.052869853
念股相對活躍,43,43,5.052869853
終場收於點上,31,31,5.134247121
場收於點上漲,31,31,5.134247121
收於點上漲點,67,53,5.165797588
於點上漲點或,67,53,5.165797588
統一企業中國,88,86,4.763239232
漲逾凱普松國,12,12,5.141815414
逾凱普松國際,39,39,5.081380154
個交易日上漲,12,11,5.220384682
呈現狹幅震盪,13,13,5.154296983
成交值億元櫃,17,17,5.178505566
交值億元櫃買,15,15,5.170588853
億元櫃買市場,12,12,5.141815414
國泰金大立光,18,18,5.180155339
大立光富邦金,21,21,5.178460885
立光富邦金外,18,18,5.180155339
光富邦金外資,18,18,5.180155339
大類股全盤皆,13,13,5.154296983
類股全盤皆墨,18,18,5.180155339
大立光玉晶光,20,20,5.179966765
國泰金台達電,11,11,5.125505592
市場避險情緒,20,16,5.402959612
盤中一度大漲,15,15,5.170588853
源工商時報林,12,12,5.141815414
場下跌點或收,13,13,5.154296983
日以來收盤新,19,13,5.556143592
單日最大跌幅,30,21,5.523886377
周線下跌點周,13,12,5.227782106
台積電國泰金,15,13,5.30582837
點指數收低點,23,13,5.758454524
收點費城半導,19,19,5.180581644
上市各類股以,14,14,5.163698449
股加權指數上,23,23,5.173255011
一度跌破點大,11,11,5.125505592
度跌破點大關,12,12,5.141815414
終場收在元跌,24,15,5.655596319
元跌金控股國,15,15,5.170588853
跌金控股國泰,17,17,5.178505566
個股依次為元,20,20,5.179966765
股依次為元大,20,20,5.179966765
依次為元大台,13,13,5.154296983
次為元大台灣,13,13,5.154296983
為元大台灣反,18,18,5.180155339
元大台灣反元,17,17,5.178505566
大台灣反元大,17,17,5.178505566
台灣反元大滬,15,15,5.170588853
灣反元大滬深,15,15,5.170588853
反元大滬深正,15,15,5.170588853
電元大台灣反,12,12,5.141815414
指數跌點或收,20,12,5.690447393
台股開低走高,11,11,5.125505592
瓊指數大跌點,13,13,5.154296983
在點成交值億,23,22,5.218848534
金元大滬深正,12,12,5.141815414
元大台灣反中,15,14,5.235791562
台股跳空開低,11,11,5.125505592
台積電及鴻海,29,26,5.262656678
維持高檔震盪,30,27,5.253522292
高檔震盪格局,13,13,5.154296983
失守點整數關,18,17,5.236139285
守點整數關卡,21,20,5.227667084
編輯整理張嘉,29,29,5.145878315
輯整理張嘉倚,29,29,5.145878315
元大滬深正彩,11,11,5.125505592
大滬深正彩晶,11,11,5.125505592
中華電國泰金,30,30,5.140175439
揚新聞記者新,20,20,5.179966765
深兩市今日早,70,70,4.856819348
兩市今日早盤,70,70,4.856819348
早盤雙雙開低,11,11,5.125505592
一度下探至點,29,29,5.145878315
交億元兩市今,100,100,4.656544017
億元兩市今日,96,96,4.681897747
元兩市今日共,96,96,4.681897747
兩市今日共成,98,98,4.669170086
市今日共成交,98,98,4.669170086
今日共成交億,101,101,4.650268777
日共成交億元,101,101,4.650268777
成路透社引述,18,18,5.180155339
引述分析師指,75,75,4.821822963
述分析師指出,75,75,4.821822963
師指出今日大,17,17,5.178505566
指出今日大盤,28,28,5.151324693
若從今日盤面,39,39,5.081380154
從今日盤面來,40,40,5.074332737
今日盤面來看,40,40,5.074332737
股表現相對活,20,20,5.179966765
表現相對活躍,21,20,5.227667084
概念股亦多數,14,14,5.163698449
大成食品跌逾,20,20,5.179966765
開低滬指開盤,15,15,5.170588853
低滬指開盤後,11,11,5.125505592
點上漲點或創,15,15,5.170588853
漲點或創業板,12,12,5.141815414
指數收於點上,19,19,5.180581644
數收於點上漲,19,19,5.180581644
幅居前概念股,51,51,4.994414171
居前概念股中,40,40,5.074332737
凱普松國際漲,15,15,5.170588853
漲逾大洋集團,14,14,5.163698449
大成食品漲逾,11,11,5.125505592
漲逾統一企業,18,18,5.180155339
逾統一企業中,37,37,5.095259867
跌逾達芙妮國,25,25,5.165741474
逾達芙妮國際,46,46,5.031077241
元大滬深正元,18,18,5.180155339
大滬深正元大,18,18,5.180155339
滬深正元大台,13,13,5.154296983
深正元大台灣,13,13,5.154296983
正元大台灣反,15,15,5.170588853
賣壓大舉出籠,13,12,5.227782106
蘋果新機發表,22,17,5.438478673
失守點新聞記,11,11,5.125505592
守點新聞記者,16,16,5.175408956
點新聞記者新,21,21,5.178460885
月日以來最大,17,17,5.178505566
日以來最大單,12,12,5.141815414
上證指數今日,111,111,4.58887039
證指數今日收,107,107,4.613138228
指數今日收於,106,106,4.619265326
數今日收於點,105,105,4.625416768
今日收於點下,103,103,4.637793249
日收於點下跌,103,103,4.637793249
引述分析師看,22,22,5.1761888
述分析師看法,22,22,5.1761888
分析師看法指,15,15,5.170588853
析師看法指出,15,15,5.170588853
漲逾達芙妮國,21,21,5.178460885
跌逾克莉絲汀,13,13,5.154296983
逾克莉絲汀國,25,25,5.165741474
莉絲汀國際跌,14,14,5.163698449
絲汀國際跌逾,11,11,5.125505592
跌逾統一企業,20,20,5.179966765
美國總統大選,36,30,5.304481282
集中市場外資,24,23,5.213742052
王大立光台積,28,24,5.315154067
立光台積電及,12,11,5.220384682
表現相對強勢,49,48,5.033195727
大立光國泰金,14,13,5.232770901
未平倉淨多單,36,36,5.102070065
從技術面觀察,31,31,5.134247121
破日及日均線,11,11,5.125505592
大立光鴻海台,13,12,5.227782106
股集中市場加,12,12,5.141815414
以點作收跌幅,12,12,5.141815414
或收在點標準,12,12,5.141815414
收在點標準普,13,13,5.154296983
在點標準普爾,14,14,5.163698449
股四大指數收,15,15,5.170588853
指數下跌點收,43,35,5.288303016
數下跌點收在,33,27,5.341308626
單口淨部位多,38,21,5.752819502
口淨部位多單,38,21,5.752819502
單口淨部位空,38,20,5.807483309
口淨部位空單,38,20,5.807483309
淨部位空單來,28,17,5.681646132
部位空單來到,28,17,5.681646132
位空單來到口,28,17,5.681646132
指標股台積電,20,17,5.342375934
大立光目標價,14,14,5.163698449
雙王台積電大,32,24,5.441110842
王台積電大立,39,31,5.339716844
在點附近震盪,14,14,5.163698449
高檔震盪整理,16,16,5.175408956
呈現多頭排列,13,12,5.227782106
來到新台幣億,18,18,5.180155339
稅後純益億元,22,17,5.438478673
台股盤中一度,16,16,5.175408956
台股跌幅收斂,13,11,5.307664983
四大指數全數,18,18,5.180155339
大指數全數收,15,15,5.170588853
資億投信億融,20,20,5.179966765
億投信億融資,20,20,5.179966765
投信億融資餘,20,20,5.179966765
信億融資餘額,20,20,5.179966765
億融資餘額億,21,21,5.178460885
億融券餘額萬,30,30,5.140175439
融券餘額萬張,30,30,5.140175439
券餘額萬張外,27,27,5.156479001
餘額萬張外資,27,27,5.156479001
額萬張外資期,20,20,5.179966765
萬張外資期貨,20,20,5.179966765
張外資期貨淨,20,20,5.179966765
外資期貨淨留,20,20,5.179966765
資期貨淨留倉,20,20,5.179966765
期貨淨留倉萬,20,20,5.179966765
貨淨留倉萬口,20,20,5.179966765
淨留倉萬口官,20,20,5.179966765
留倉萬口官股,20,20,5.179966765
