gram,TF,DF,TF_IDF
表現最差為,11,11,5.071959866
技術面來看,113,111,4.520474536
股重挫拖累,42,38,5.105283155
指數跳空開,14,14,5.107405516
盤中大跌逾,22,21,5.162071928
終場大跌點,48,44,5.047433049
大跌點以點,39,37,5.072655742
點以點作收,509,365,3.572010012
月下旬以來,13,11,5.252216254
中長期均線,53,50,4.97720117
若國際股市,11,11,5.071959866
國際股市未,16,15,5.179373564
基金經理人,104,89,4.756538108
股重挫影響,29,28,5.118816484
重挫影響台,15,15,5.113509985
挫影響台股,12,12,5.087278495
際金融市場,23,22,5.156900418
融市場波動,15,15,5.113509985
指數重挫點,28,26,5.16589675
指數開低走,78,72,4.825803555
權值股成為,12,12,5.087278495
成為重災區,19,19,5.120809943
台灣成分股,25,18,5.444951628
終場重挫點,11,11,5.071959866
重挫點以點,11,11,5.071959866
點作收成交,340,254,3.959203255
成交值億元,334,228,4.115793995
指數終場大,16,15,5.179373564
失守成交值,17,17,5.120000896
億元台股今,150,150,4.287278808
股跌幅超過,13,13,5.098848254
跌幅也超過,127,96,4.791280064
易百貨橡膠,12,12,5.087278495
電子零組件,239,228,3.946024472
元整數大關,12,12,5.087278495
元以元作收,49,19,6.045402552
下跌元以元,29,13,5.939323643
邦金開發金,20,20,5.119610754
金開發金中,12,12,5.087278495
發金中信金,28,26,5.16589675
信金永豐金,12,12,5.087278495
永豐金元大,13,13,5.098848254
豐金元大金,15,15,5.113509985
幅也超過電,25,24,5.145356033
權值股今天,28,27,5.125786812
重挫台積電,18,18,5.120999547
台積電下跌,65,64,4.837567849
以元作收跌,17,13,5.379860617
大立光更是,20,19,5.170869407
跌破元大關,44,39,5.114781516
場以元作收,23,18,5.362725414
鴻海下跌元,14,14,5.107405516
中小型股則,12,12,5.087278495
投顧分析師,162,161,4.233752987
前波低點點,41,35,5.178232684
有機會出現,18,17,5.176983493
大法人同步,79,54,5.197061038
賣超億元美,94,90,4.672891306
台塑四寶台,27,25,5.173969644
點整數關卡,109,93,4.730695766
場加權指數,358,355,3.467605366
權指數下跌,251,247,3.852695163
指數下跌點,613,439,3.346171414
下跌點為點,175,172,4.184890545
成交值為億,82,80,4.728715895
元今日外資,162,159,4.251176647
日外資賣超,201,127,4.697632412
資賣超億元,401,324,3.658655608
超億元投信,543,542,2.957782399
億元自營商,652,552,2.990416891
自營商賣超,509,390,3.465361282
元三大法人,384,356,3.492935593
賣超億元電,60,60,4.855653008
超億元電子,62,62,4.840777565
億元電子股,117,117,4.472695434
電子股方面,71,71,4.774982376
股大立光台,23,22,5.156900418
立光台積電,133,118,4.542296875
傳產股方面,97,96,4.610620114
寶台塑南亞,19,19,5.120809943
亞台化台塑,29,27,5.157708256
台化台塑化,39,36,5.103487399
失守五日線,13,12,5.172333377
焦點股方面,45,45,4.968774092
智慧型手機,83,61,5.081010106
年業績可望,12,12,5.087278495
元外資今日,15,15,5.113509985
資今日賣超,49,44,5.064290529
今日賣超億,51,46,5.044727179
日賣超億元,60,54,4.982774237
亞洲股匯市,12,11,5.165847762
使台股今日,13,13,5.098848254
台股今日開,107,99,4.635914909
股今日開低,36,33,5.131617249
連續跌破點,26,23,5.226542084
關卡分析師,35,35,5.042045963
分析師表示,348,326,3.586676797
表示台股今,148,146,4.31662355
台股今日下,12,12,5.087278495
金管會主委,14,13,5.176477967
看好半導體,21,21,5.117549079
汽車零組件,81,72,4.853152912
股編輯整理,51,51,4.923394612
整理龍彩霖,212,211,3.997154308
台股盤中台,25,25,5.102843513
中央社記者,347,346,3.493863509
北年月日電,490,490,3.084100789
大型權值股,144,123,4.535554549
股道瓊指數,63,56,4.976564933
值股大立光,29,28,5.118816484
大立光開低,31,31,5.06889871
元台積電在,54,54,4.900705543
虎友達群創,40,39,5.034691359
資現貨賣超,29,27,5.157708256
期貨淨多單,144,141,4.348219432
淨多單減少,206,110,4.919630267
呈空頭排列,13,13,5.098848254
開低後一度,12,11,5.165847762
度由黑翻紅,12,12,5.087278495
市場信心仍,14,13,5.176477967
賣壓出籠指,13,13,5.098848254
點為點失守,30,30,5.075200555
台積電持續,24,22,5.197259464
板雙虎友達,47,46,4.978635386
季業績表現,11,11,5.071959866
漲半根停板,19,17,5.230884405
在平盤之下,37,35,5.0898761
邦金國泰金,144,137,4.38769437
為台股今日,72,72,4.767798849
台股今日受,96,94,4.630940817
股今日受到,42,42,4.991261805
開低震盪走,40,37,5.094181952
股王大立光,717,602,2.877585421
價指數終場,37,37,5.027895942
終場失守點,11,11,5.071959866
守點分析師,11,11,5.071959866
後市不必過,14,14,5.107405516
必過分悲觀,11,11,5.071959866
失守點大關,40,36,5.125144445
開盤日出刊,103,103,4.558766536
股止跌反彈,13,12,5.172333377
股今天早盤,31,31,5.06889871
低盤中一度,37,37,5.027895942
盤跌幅收斂,44,39,5.114781516
立光月營收,26,23,5.226542084
華航長榮航,12,11,5.165847762
在平盤之上,60,54,4.982774237
友達台積電,21,21,5.117549079
台積電強勢,12,12,5.087278495
大法人合計,251,235,3.926227015
資億投信億,63,63,4.833371603
創歷史新高,104,97,4.643756189
寶聯合提供,102,102,4.565102989
大立光可成,53,48,5.025499222
鉅亨網記者,29,29,5.081289621
拖累蘋概股,30,27,5.188547407
終場下跌點,390,336,3.589671503
下跌點以點,315,253,3.928010908
收三大法人,16,16,5.117594894
續賣超外資,11,11,5.071959866
超外資賣超,16,16,5.117594894
超億元合計,70,70,4.782192433
計賣超億元,202,190,4.122426759
個交易日台,20,20,5.119610754
交易日台股,21,21,5.117549079
分三大法人,130,130,4.396912891
資減碼多單,25,24,5.145356033
減碼多單口,62,43,5.284553482
碼多單口淨,80,44,5.465063024
單口淨部位,163,43,6.079010067
部位淨多單,46,31,5.417619518
淨多單為口,13,11,5.252216254
為口自營商,13,13,5.098848254
口自營商則,13,13,5.098848254
回補空單口,45,37,5.194325783
加碼空單口,49,38,5.235572838
空單來到口,30,21,5.458911492
計三大法人,57,53,4.96519213
三大法人今,25,23,5.189678131
包括大立光,19,19,5.120809943
幅也都超過,27,21,5.358074244
其中大立光,14,14,5.107405516
獲外資買超,21,18,5.273014205
近個月以來,14,14,5.107405516
以來單日最,16,11,5.476265382
去年月以來,17,17,5.120000896
電子及金融,16,15,5.179373564
金融權值股,29,28,5.118816484
其中台積電,48,46,4.995671271
資連續賣超,53,53,4.908261012
遭外資賣超,24,22,5.197259464
豐金第一金,28,28,5.087135744
金富邦金中,36,36,5.035018257
邦金中信金,38,38,5.020691624
中信金元大,32,32,5.062410491
元大金國泰,12,12,5.087278495
金國泰金華,11,11,5.071959866
泰金華南金,12,12,5.087278495
外資持續賣,45,42,5.048272891
資集中市場,60,33,5.576964727
中市場買超,66,59,4.948579671
買超第名為,52,34,5.416993773
買超張數張,24,23,5.151309117
第名中華電,11,11,5.071959866
華電買超張,12,12,5.087278495
買超張第名,182,35,6.461081031
到名依序為,41,21,5.757875516
友達買超張,15,14,5.178712693
買超張外資,29,29,5.081289621
中市場賣超,96,57,5.278848183
第名台積電,15,15,5.113509985
台積電賣超,25,25,5.102843513
電賣超張數,16,16,5.117594894
第名新光金,13,13,5.098848254
新光金賣超,20,20,5.119610754
賣超張第名,181,36,6.416482828
兆豐金賣超,13,13,5.098848254
豐金賣超張,20,18,5.224900112
亞科賣超張,12,12,5.087278495
鴻海賣超張,22,22,5.114747058
賣超張法人,22,22,5.114747058
張法人指出,16,16,5.117594894
跌破點大關,44,43,5.002688949
最低來到點,105,99,4.623374766
的整數關卡,17,17,5.120000896
盤中跌破點,22,22,5.114747058
美主要股市,11,11,5.071959866
幣兌美元匯,40,37,5.094181952
台股早盤開,29,29,5.081289621
股早盤開低,22,21,5.162071928
大跌逾百點,81,71,4.87081948
點摜破年線,19,16,5.290881569
集中交易市,29,29,5.081289621
點大跌點跌,13,13,5.098848254
大跌點跌幅,31,28,5.179026022
點跌幅成交,126,122,4.463267116
跌破點關卡,71,68,4.828441862
指數跌破點,31,31,5.06889871
大盤指數一,15,15,5.113509985
權值股領跌,26,25,5.139090652
包括台積電,80,80,4.711312548
鴻海大立光,143,129,4.46594156
立光聯發科,39,38,5.042646362
金及富邦金,27,27,5.092704336
低點來到點,14,14,5.107405516
一度跌破元,18,18,5.120999547
邦金兆豐金,33,33,5.055759079
金兆豐金中,17,17,5.120000896
豐金中信金,27,27,5.092704336
金中信金等,24,23,5.151309117
聞來源工商,140,140,4.341100786
台股盤中大,21,21,5.117549079
大跌超過點,24,23,5.151309117
創波段低點,14,12,5.251081898
點法人表示,23,23,5.111306896
法人表示台,56,53,4.95134296
瓊工業指數,223,197,4.1233876
跌台股失守,11,11,5.071959866
盤中一度重,24,23,5.151309117
一度重挫點,16,16,5.117594894
點最低來到,41,41,4.998693119
股加權指數,166,160,4.256439849
指數來到點,86,84,4.700104165
來到點大跌,20,19,5.170869407
到點大跌點,20,19,5.170869407
值約新台幣,30,30,5.075200555
新台幣億元,504,446,3.245611634
跌金融股跌,49,49,4.938541608
價盤中一度,12,12,5.087278495
中一度失守,13,12,5.172333377
股價表現不,17,16,5.178726249
來到元跌股,20,20,5.119610754
立光來到元,24,24,5.107314707
光來到元跌,18,18,5.120999547
控股國泰金,34,34,5.048964892
證期顧問處,110,110,4.515125837
協理簡伯儀,106,106,4.53991156
簡伯儀指出,64,60,4.904641614
簡伯儀表示,43,42,5.010705831
國際股市的,14,14,5.107405516
加權指數盤,13,13,5.098848254
場恐慌情緒,21,21,5.117549079
系統性風險,17,15,5.241242886
股四大指數,225,202,4.091673887
加權指數在,14,14,5.107405516
開低走低盤,59,56,4.925919055
盤中重挫逾,13,12,5.172333377
跌破年線點,20,19,5.170869407
跌幅都超過,29,28,5.118816484
兌美元匯率,36,33,5.131617249
大指數同步,28,28,5.087135744
今日開低走,33,33,5.055759079
日開低走低,27,27,5.092704336
大盤指數開,19,17,5.230884405
盤指數開低,20,18,5.224900112
下跌逾百點,21,20,5.166755278
可成大立光,15,15,5.113509985
大立光等蘋,20,20,5.119610754
蘋果概念股,113,96,4.712976462
蘋果供應鏈,107,95,4.690175987
日股價重挫,15,13,5.248749502
盤在台積電,13,13,5.098848254
在台積電及,13,12,5.172333377
股價指數下,49,40,5.175644968
作收成交量,108,106,4.552093635
成交量放大,43,34,5.252380215
量放大至億,30,27,5.188547407
放大至億元,62,57,4.942746868
從技術面來,43,43,4.983793982
面來看台股,16,16,5.117594894
為死亡交叉,13,13,5.098848254
日及日均線,16,14,5.245416103
跌破日均線,34,28,5.262421437
短天期均線,12,11,5.165847762
日八大類股,32,32,5.062410491
大立光持續,13,13,5.098848254
股后漢微科,18,15,5.299574834
台股重挫點,14,12,5.251081898
加上蘋概股,15,15,5.113509985
守住點大關,15,12,5.324395017
台股盤中一,18,18,5.120999547
點終場台股,12,12,5.087278495
指數收在點,46,44,5.012638063
幅成交金額,39,34,5.167806908
股跌金融股,43,42,5.010705831
場傳出蘋果,12,12,5.087278495
蘋概股今天,27,26,5.1325554
台積電收在,19,19,5.120809943
大立光終場,23,23,5.111306896
光終場收在,19,19,5.120809943
終場收在元,97,62,5.177746968
在元跌鴻海,14,14,5.107405516
科收在元跌,18,15,5.299574834
收在元跌金,16,16,5.117594894
台股今天盤,18,18,5.120999547
股今天盤中,15,15,5.113509985
到國際股市,15,15,5.113509985
投資人信心,61,49,5.113183899
人民幣貶值,14,13,5.176477967
股價淨值比,27,20,5.409593138
股息殖利率,33,32,5.089416402
對台股後市,41,41,4.998693119
包括半導體,12,12,5.087278495
線宣告失守,11,11,5.071959866
大立光跌幅,40,38,5.064045225
幅也超過金,12,12,5.087278495
超過金融股,16,16,5.117594894
金融股持續,11,11,5.071959866
來到點跌點,18,18,5.120999547
年線成交值,12,12,5.087278495
於集中市場,16,16,5.117594894
股大跌拖累,11,11,5.071959866
跌拖累指數,24,24,5.107314707
來到點終場,12,12,5.087278495
點終場下跌,41,41,4.998693119
下跌點跌幅,238,157,4.491021884
達以點作收,34,14,6.024472524
跌破半年線,73,55,5.112716805
線點成交值,22,21,5.162071928
各大類股全,12,12,5.087278495
大類股全面,20,20,5.119610754
生醫半導體,11,11,5.071959866
資訊服務電,30,30,5.075200555
電子通路電,17,17,5.120000896
蘋果股價下,25,21,5.284417243
跌拖累台股,18,18,5.120999547
年資本支出,14,11,5.332180988
跌破元關卡,15,14,5.178712693
元大金富邦,15,15,5.113509985
開發金兆豐,12,12,5.087278495
豐金新光金,21,21,5.117549079
金新光金台,11,11,5.071959866
新金玉山金,13,13,5.098848254
次跌破年線,16,16,5.117594894
續創波段新,20,17,5.282019923
創波段新低,38,32,5.213230208
點之上終場,16,16,5.117594894
成交值放大,47,47,4.953677922
至億元台股,12,12,5.087278495
點今日外資,67,66,4.822434972
股方面蘋果,12,12,5.087278495
季營運展望,21,19,5.218485952
創下年月日,16,13,5.316355007
年月日以來,76,64,4.95434073
月日以來新,53,45,5.101857198
日以來新低,47,41,5.112170737
日召開法說,18,18,5.120999547
月營收年增,21,19,5.218485952
現金殖利率,31,30,5.104376795
殖利率個股,14,14,5.107405516
集中市場三,43,43,4.983793982
場三大法人,42,42,4.991261805
大法人賣超,721,440,3.40462272
股主要指數,48,47,4.970628408
加權指數上,75,75,4.746410113
指數上漲點,237,149,4.565241692
上漲點為點,54,54,4.900705543
點為點成交,117,117,4.472695434
點成交值為,128,127,4.418911264
為億元台股,14,14,5.107405516
元台股周線,11,11,5.071959866
台股周線收,16,15,5.179373564
本周下跌點,16,15,5.179373564
下跌點今日,17,17,5.120000896
自營商買超,188,174,4.208609352
業績題材股,28,26,5.16589675
月合併營收,88,61,5.125229864
合併營收創,14,13,5.176477967
營收創歷史,12,11,5.165847762
營收創新高,25,24,5.145356033
積電大立光,341,289,3.762572411
日開低震盪,12,11,5.165847762
終場上漲點,108,105,4.564580925
場上漲點收,40,39,5.034691359
今年上半年,29,28,5.118816484
操作上建議,32,32,5.062410491
北股市集中,22,14,5.574552087
中市場加權,52,30,5.564629366
數盤中一度,21,21,5.117549079
盤中一度大,74,71,4.805082255
一度大跌點,37,36,5.058455548
券期貨分析,24,24,5.107314707
期貨分析師,27,26,5.1325554
析師張陳浩,46,45,4.98664998
張陳浩指出,52,41,5.196169285
賣超台積電,43,32,5.321716644
海等權值股,28,28,5.087135744
防禦型個股,13,13,5.098848254
日以點開出,32,30,5.132626647
萎縮到億元,12,12,5.087278495
元國泰證期,19,19,5.120809943
指出台股今,26,25,5.139090652
資在台指期,18,18,5.120999547
未平倉多單,16,16,5.117594894
前觀望氣氛,13,13,5.098848254
圓代工龍頭,57,57,4.878109279
龍頭台積電,93,90,4.665590867
表現優於大,15,14,5.178712693
現優於大盤,15,14,5.178712693
台積電法說,107,88,4.790875531
不確定因素,97,85,4.768477892
跌點中央社,20,20,5.119610754
股今天開低,25,25,5.102843513
今天開低走,23,22,5.156900418
台股投資人,22,22,5.114747058
收盤下跌點,11,11,5.071959866
加權指數終,46,46,4.96123311
場以點作收,47,46,4.978635386
一度下跌點,12,12,5.087278495
科技股表現,15,15,5.113509985
股表現相對,58,55,4.934345665
現相對弱勢,18,18,5.120999547
蘋概股持續,11,11,5.071959866
金融股指數,30,29,5.111671847
權值股包括,25,25,5.102843513
台塑集團台,12,12,5.087278495
台積電富邦,27,27,5.092704336
指數跌幅收,26,24,5.181905152
台股收跌點,30,29,5.111671847
台積電及大,52,48,5.01023881
大立光法說,49,44,5.064290529
上週五美股,20,18,5.224900112
股開高走低,26,23,5.226542084
重挫拖累台,26,22,5.273163519
挫拖累台股,21,18,5.273014205
拖累台股今,25,23,5.189678131
台股今天開,53,48,5.025499222
股同步走弱,19,19,5.120809943
舉行法說會,38,34,5.145307244
光及台積電,18,17,5.176983493
市場觀望氣,45,41,5.076039911
觀望氣氛濃,67,60,4.939413797
台積電等權,22,20,5.211706223
電等權值股,23,21,5.204615317
電子通路類,13,13,5.098848254
台股早盤以,14,14,5.107405516
以低盤開出,12,11,5.165847762
大立光力守,15,15,5.113509985
題材的個股,11,11,5.071959866
以點作收台,29,28,5.118816484
點作收台股,21,21,5.117549079
指數失守點,15,15,5.113509985
失守點關卡,52,49,4.985917428
月營收表現,30,28,5.149423092
基本面支撐,15,15,5.113509985
台股盤後權,12,12,5.087278495
盤後權值股,13,13,5.098848254
權值股賣壓,29,28,5.118816484
的跳空缺口,15,14,5.178712693
指數大跌點,57,54,4.942820241
半導體下跌,12,12,5.087278495
大類股跌多,13,13,5.098848254
股跌多於漲,49,49,4.938541608
易百貨化學,11,11,5.071959866
材營造化學,14,14,5.107405516
電腦設備等,13,13,5.098848254
大立光領軍,27,25,5.173969644
大立光今天,38,38,5.020691624
走勢相對疲,13,13,5.098848254
作收台積電,14,14,5.107405516
也同步走弱,22,22,5.114747058
中最低來到,38,32,5.213230208
最低來到元,45,34,5.291759194
盤雖然一度,12,12,5.087278495
終場仍下跌,19,19,5.120809943
個月來新低,23,23,5.111306896
低終場下跌,36,35,5.066293228
終場下跌元,12,11,5.165847762
下跌元跌幅,26,23,5.226542084
機殼廠可成,16,14,5.245416103
至於金融股,13,13,5.098848254
發金永豐金,18,18,5.120999547
中信金國泰,17,17,5.120000896
度跌破年線,38,30,5.285538249
資上周賣超,12,11,5.165847762
周賣超台股,11,11,5.071959866
賣超台股億,67,64,4.860202527
超台股億元,78,74,4.791389876
根據台灣證,49,49,4.938541608
證券交易所,74,71,4.805082255
在集中市場,98,52,5.413963646
集中市場總,45,45,4.968774092
買進金額為,49,27,5.634851289
金額為億元,123,93,4.812429547
賣出金額為,86,64,5.046666414
為億元累計,19,17,5.230884405
元累計賣超,30,27,5.188547407
累計賣超億,19,19,5.120809943
超億元外資,116,103,4.636874643
總持有股票,29,29,5.081289621
有股票市值,13,13,5.098848254
股票市值為,13,13,5.098848254
值為兆億元,29,29,5.081289621
億元新台幣,55,29,5.65488459
體上市股票,55,55,4.89316052
日的兆億元,28,28,5.087135744
台積電聯電,49,47,4.987229374
張數分別為,17,12,5.45739572
賣超億元賣,38,22,5.633031421
最多另買超,15,15,5.113509985
電萬張最多,12,12,5.087278495
賣超為億元,35,24,5.458908819
月日止外資,30,30,5.075200555
為億元外資,30,30,5.075200555
億元就個股,17,17,5.120000896
買超最多的,28,28,5.087135744
超最多的前,48,26,5.660041247
名上市公司,48,26,5.660041247
上市公司為,38,20,5.739815591
千股第二名,34,17,5.81101598
賣超最多的,26,26,5.097955592
名台積電買,19,19,5.120809943
股今日早盤,48,46,4.995671271
預估成交量,15,15,5.113509985
成交量億元,130,122,4.482806414
股今日開高,30,28,5.149423092
今日開高後,11,11,5.071959866
泰金新光金,24,23,5.151309117
國際油價大,11,11,5.071959866
年以來新高,16,15,5.179373564
股今日表現,28,27,5.125786812
台塑台塑化,13,13,5.098848254
剩個交易日,14,13,5.176477967
建議投資人,64,57,4.967153186
將召開法說,22,20,5.211706223
召開法說會,49,44,5.064290529
一度收復點,14,12,5.251081898
強勢股包括,13,13,5.098848254
到平盤之下,12,12,5.087278495
小跌點以點,42,38,5.105283155
主要是受到,15,15,5.113509985
通信網路等,16,16,5.117594894
關卡成交值,21,21,5.117549079
到億元台股,15,15,5.113509985
大類股漲跌,28,28,5.087135744
股漲跌互見,148,135,4.42447296
跌互見其中,37,35,5.0898761
化學生醫紡,11,11,5.071959866
上漲的類股,15,15,5.113509985
的類股則以,13,13,5.098848254
電燃氣塑膠,12,12,5.087278495
在平盤上下,51,49,4.970436196
盤上下震盪,43,41,5.038266221
大立光雖然,19,19,5.120809943
元整數關卡,36,36,5.035018257
整數關卡但,11,11,5.071959866
鴻海則是在,11,11,5.071959866
金融股今天,12,12,5.087278495
國際油價走,19,19,5.120809943
台股開高走,24,21,5.245347791
高走低終場,17,17,5.120000896
加權指數收,40,40,5.006080709
點成交量億,64,64,4.825987971
中信金友達,14,13,5.176477967
友達強勢股,11,11,5.071959866
點得而復失,23,20,5.254658675
信買超億元,197,197,4.05708612
開高震盪走,35,34,5.07407356
高震盪走低,27,25,5.173969644
值股台積電,190,179,4.174175669
股台積電收,72,72,4.767798849
股開高震盪,11,11,5.071959866
系外資調降,16,13,5.316355007
調降目標價,33,29,5.197087861
目標價至元,19,19,5.120809943
點區間震盪,23,23,5.111306896
優於市場預,40,34,5.189736899
於市場預期,75,67,4.887249189
市場預期的,17,17,5.120000896
現階段選股,13,13,5.098848254
盤進場拉抬,14,14,5.107405516
指數小跌點,18,18,5.120999547
超億元期貨,102,102,4.565102989
億元期貨部,42,42,4.991261805
三大法人則,22,19,5.263886955
資加碼多單,13,13,5.098848254
加碼多單口,39,30,5.308651123
資今天賣超,26,26,5.097955592
續個交易日,71,68,4.828441862
交易日賣超,17,17,5.120000896
持續賣超台,24,21,5.245347791
包括中信金,11,11,5.071959866
大金新光金,15,15,5.113509985
豐金玉山金,30,29,5.111671847
人民幣匯率,51,16,6.28652134
得注意的是,29,28,5.118816484
張第名群創,17,15,5.241242886
超張第名中,31,20,5.543083812
第名中信金,15,15,5.113509985
中信金賣超,20,20,5.119610754
金賣超張數,29,25,5.240010845
張第名元大,50,23,5.841174323
元大金賣超,19,19,5.120809943
超張第名台,32,22,5.470066776
台新金賣超,17,17,5.120000896
玉山金賣超,12,12,5.087278495
台指期多單,34,33,5.081785459
成交值萎縮,16,15,5.179373564
賣超億元蘋,32,31,5.096952211
斂終場加權,29,29,5.081289621
點成交值縮,38,38,5.020691624
值縮至億元,41,41,4.998693119
至億元今日,73,73,4.760642138
今日外資買,36,27,5.354399461
日外資買超,56,47,5.094737947
資買超億元,117,108,4.579352037
蘋概股指標,17,17,5.120000896
指標台積電,23,23,5.111306896
激勵股價強,19,18,5.174317574
逾半根停板,28,23,5.296196932
今日開高走,30,28,5.149423092
日開高走低,28,27,5.125786812
金國泰金開,14,14,5.107405516
泰金開發金,28,26,5.16589675
金開發金等,14,14,5.107405516
方面台積電,47,47,4.953677922
今年第一季,21,18,5.273014205
年合併營收,29,23,5.329179626
資今日買超,25,24,5.145356033
日買超億元,17,17,5.120000896
買超億元日,21,21,5.117549079
整體來看台,22,22,5.114747058
的中小型股,43,40,5.066507182
可留意布局,18,18,5.120999547
局編輯整理,35,35,5.042045963
票證券台股,17,17,5.120000896
測前波低點,30,23,5.361044045
盤勢分析美,25,23,5.189678131
相關供應鏈,71,61,4.962961602
上漲點以點,80,75,4.792682455
金與國泰金,14,13,5.176477967
面三大法人,135,135,4.368748816
買超億元其,27,27,5.092704336
技術面觀察,154,154,4.266275336
守住點關卡,25,18,5.444951628
台積電與大,49,40,5.175644968
有表現機會,19,19,5.120809943
年月日電台,137,137,4.357628742
美國聯準會,124,111,4.580207884
指數大跌台,11,11,5.071959866
大跌點摜破,20,20,5.119610754
法人認為台,14,14,5.107405516
聯邦準備理,21,18,5.273014205
國經濟成長,17,17,5.120000896
今晨收盤的,14,13,5.176477967
晨收盤的美,15,13,5.248749502
後跌幅收斂,18,17,5.176983493
點失而復得,25,23,5.189678131
電和大立光,18,17,5.176983493
台積電股價,91,81,4.786149799
一證券表示,15,14,5.178712693
台股盤中美,34,34,5.048964892
今日受到美,11,11,5.071959866
早盤跳空開,12,12,5.087278495
盤跳空開低,18,18,5.120999547
最低跌到點,18,17,5.176983493
蘋概股走勢,21,21,5.117549079
股今日開盤,47,45,5.004141409
受美股重挫,19,19,5.120809943
大立光股價,63,60,4.892687667
台積電跌幅,27,27,5.092704336
盤面上權值,28,28,5.087135744
權值股走勢,23,22,5.156900418
台塑國泰金,18,18,5.120999547
國泰金南亞,21,21,5.117549079
台化富邦金,22,22,5.114747058
邦金台達電,17,17,5.120000896
與聯發科等,11,11,5.071959866
在盤下震盪,24,17,5.463780665
等跌幅也都,21,17,5.330660011
國泰金元大,25,25,5.102843513
金台新金中,17,16,5.178726249
新金中信金,13,12,5.172333377
信金開發金,13,13,5.098848254
到美股重挫,13,13,5.098848254
股今日走勢,14,13,5.176477967
盤後解析台,23,23,5.111306896
影響台股今,37,34,5.122207518
台股跌幅收,16,14,5.245416103
股跌幅收斂,19,17,5.230884405
幅收斂終場,47,45,5.004141409
以點作收下,47,45,5.004141409
作收下跌點,44,42,5.029702829
成交金額億,100,66,5.119222217
億元分析師,31,31,5.06889871
分析師指出,102,99,4.604109422
國際股市持,14,13,5.176477967
外資提款機,26,23,5.226542084
股方面電子,11,11,5.071959866
電金權值股,34,31,5.150520797
終場跌幅收,13,12,5.172333377
場跌幅收斂,13,12,5.172333377
油電燃氣等,11,11,5.071959866
訊服務化學,15,15,5.113509985
台積電今天,47,44,5.03022065
台積電盤中,71,70,4.792547008
早盤一度跌,15,15,5.113509985
盤之上終場,18,17,5.176983493
相對強勢的,14,14,5.107405516
友達及群創,22,21,5.162071928
開低走低跌,28,27,5.125786812
跌點收在點,173,160,4.28015088
點三大法人,15,15,5.113509985
大法人外資,38,38,5.020691624
投信自營商,65,55,5.022706168
超合計賣超,50,50,4.930967827
股重挫台股,45,39,5.133665696
創個月新低,16,15,5.179373564
外資及陸資,130,104,4.698685181
天賣超億元,23,23,5.111306896
賣超億元國,16,16,5.117594894
台股今天在,26,24,5.181905152
盤一度跌破,11,11,5.071959866
一度跌破點,68,59,4.971334494
重新站回點,12,12,5.087278495
股跌深反彈,22,17,5.377036932
年月日電美,134,134,4.374339736
指數開高走,45,43,5.021159274
一度大漲點,13,11,5.252216254
下指數開高,11,11,5.071959866
億元權值股,25,25,5.102843513
股台積電及,14,14,5.107405516
法人說明會,37,36,5.058455548
史新高紀錄,20,20,5.119610754
每股盈餘元,30,21,5.458911492
盤中一度跌,45,44,4.994669015
台積電領軍,14,13,5.176477967
在點成交量,186,185,4.115596238
帶動蘋概股,11,11,5.071959866
報復性反彈,19,15,5.354752124
在台積電大,23,23,5.111306896
金融股今日,13,13,5.098848254
融類股指數,18,17,5.176983493
類股指數跌,19,17,5.230884405
下今年以來,11,11,5.071959866
今年以來新,13,12,5.172333377
年以來新低,20,18,5.224900112
高台股今日,28,28,5.087135744
度由紅翻黑,11,11,5.071959866
為億元周線,19,19,5.120809943
台股大跌點,11,11,5.071959866
昨日召開法,15,15,5.113509985
大立光一度,14,13,5.176477967
演慶祝行情,12,12,5.087278495
富邦金元大,25,25,5.102843513
金國泰金中,25,24,5.145356033
泰金中信金,33,32,5.089416402
等大型金控,17,16,5.178726249
大型金控股,20,20,5.119610754
去年第四季,25,18,5.444951628
跳空漲停鎖,13,11,5.252216254
漲停鎖到底,12,12,5.087278495
指數一度翻,16,16,5.117594894
整體格局仍,12,11,5.165847762
回歸基本面,40,36,5.125144445
漲點成交量,15,12,5.324395017
下影線作收,12,12,5.087278495
台積電友達,23,21,5.204615317
紅翻黑終場,11,11,5.071959866
洋對作外資,14,13,5.176477967
買超台積電,11,11,5.071959866
金融股則是,17,17,5.120000896
外資賣超前,18,18,5.120999547
光金第一金,11,11,5.071959866
發金台新金,20,20,5.119610754
張第名友達,19,19,5.120809943
友達賣超張,20,19,5.170869407
張第名國泰,17,12,5.45739572
國泰金賣超,14,14,5.107405516
超張第名元,40,19,5.847343333
張第名富邦,27,19,5.463755157
富邦金賣超,14,14,5.107405516
群創賣超張,18,18,5.120999547
投顧董事長,65,55,5.022706168
電大立光等,27,27,5.092704336
台指期結算,81,65,4.982345315
平倉淨多單,23,21,5.204615317
漲點收在點,64,64,4.825987971
人籌碼變化,16,16,5.117594894
化三大法人,16,16,5.117594894
近個交易日,51,50,4.94668018
日累計賣超,12,12,5.087278495
超億元其中,84,83,4.698946157
元其中外資,106,105,4.552365432
賣超億元台,80,69,4.89780965
億元台指期,23,21,5.204615317
留倉淨部位,24,24,5.107314707
減碼淨多單,67,66,4.822434972
碼淨多單口,26,26,5.097955592
淨多單口至,21,21,5.117549079
口自營商減,13,13,5.098848254
自營商減碼,13,13,5.098848254
碼淨空單口,19,19,5.120809943
口三大法人,14,14,5.107405516
